Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Im	
2371,875	-0,485222637653351					2371,875	-0,298147439956665	2371,875	0,030500516295433					2371,875	-0,188110455870628	2371,875	0,1297906935215					2371,875	0,20942810177803	2371,875	0,256730914115906					2371,875	0,33930778503418	2371,875	-0,327802687883377					2371,875	-0,10426976531744	2371,875	0,0713759437203407					2371,875	-0,0220295805484056	2371,875	0,0984828472137451					2371,875	0,0629678964614868	2371,875	0,0425965338945389					2371,875	0,0634040758013725	
2375	-0,486737787723541					2375	-0,297688633203506	2375	0,0312310848385096					2375	-0,187601253390312	2375	0,130256026983261					2375	0,209788739681244	2375	0,256956309080124					2375	0,339025884866714	2375	-0,322376251220703					2375	-0,100948594510555	2375	0,0718249082565308					2375	-0,0194702949374914	2375	0,0982663556933403					2375	0,0621694289147854	2375	0,0415846072137356					2375	0,0613503977656364	
2378,125	-0,488152831792831					2378,125	-0,298609256744385	2378,125	0,031231265515089					2378,125	-0,188017293810844	2378,125	0,130403816699982					2378,125	0,210052043199539	2378,125	0,257093459367752					2378,125	0,339284837245941	2378,125	-0,322317332029343					2378,125	-0,100343033671379	2378,125	0,0725137740373611					2378,125	-0,0186776630580425	2378,125	0,0991356745362282					2378,125	0,0628243461251259	2378,125	0,04216668009758					2378,125	0,0620501115918159	
2381,25	-0,488729268312454					2381,25	-0,298851788043976	2381,25	0,031431432813406					2381,25	-0,188079729676247	2381,25	0,130419343709946					2381,25	0,210281729698181	2381,25	0,25721350312233					2381,25	0,339156538248062	2381,25	-0,32255294919014					2381,25	-0,099603958427906	2381,25	0,0734677836298943					2381,25	-0,0179363340139389	2381,25	0,100352376699448					2381,25	0,0637577846646309	2381,25	0,0432007052004337					2381,25	0,0630412474274635	
2384,375	-0,486194312572479					2384,375	-0,297099679708481	2384,375	0,0316545031964779					2384,375	-0,18700860440731	2384,375	0,130115419626236					2384,375	0,20963916182518	2384,375	0,256541132926941					2384,375	0,338048875331879	2384,375	-0,319479078054428					2384,375	-0,0981138646602631	2384,375	0,0738201886415482					2384,375	-0,0171452313661575	2384,375	0,100570648908615					2384,375	0,0641616657376289	2384,375	0,0437804237008095					2384,375	0,063327394425869	
2387,5	-0,494769245386124					2387,5	-0,299996435642242	2387,5	0,0325536169111729					2387,5	-0,187897548079491	2387,5	0,132220536470413					2387,5	0,211712747812271	2387,5	0,258386641740799					2387,5	0,34039506316185	2387,5	-0,313142657279968					2387,5	-0,0935149639844894	2387,5	0,0751124992966652					2387,5	-0,0132556706666946	2387,5	0,100690692663193					2387,5	0,0626561418175697	2387,5	0,041805911809206					2387,5	0,0601507164537907	
2390,625	-0,493149191141129					2390,625	-0,299121350049973	2390,625	0,0322416871786118					2390,625	-0,187627330422401	2390,625	0,131987914443016					2390,625	0,21129035949707	2390,625	0,257694065570831					2390,625	0,339537084102631	2390,625	-0,312284022569656					2390,625	-0,0930564701557159	2390,625	0,0753221809864044					2390,625	-0,0129706263542175	2390,625	0,101392209529877					2390,625	0,0635279193520546	2390,625	0,0428114384412766					2390,625	0,0612372867763042	
2393,75	-0,495285362005234					2393,75	-0,300698816776276	2393,75	0,0324850752949715					2393,75	-0,188524395227432	2393,75	0,13223460316658					2393,75	0,212131023406982	2393,75	0,258602857589722					2393,75	0,340524971485138	2393,75	-0,312777996063232					2393,75	-0,0924434438347816	2393,75	0,0766389444470406					2393,75	-0,0119680250063539	2393,75	0,102737493813038					2393,75	0,0646843239665031	2393,75	0,0439232066273689					2393,75	0,0622423999011517	
2396,875	-0,49487578868866					2396,875	-0,300869703292847	2396,875	0,0319805517792702					2396,875	-0,188480421900749	2396,875	0,131710007786751					2396,875	0,211751416325569	2396,875	0,258038431406021					2396,875	0,339489907026291	2396,875	-0,313492089509964					2396,875	-0,0920682027935982	2396,875	0,0773681476712227					2396,875	-0,0116375563666224	2396,875	0,103705361485481					2396,875	0,0652709603309631	2396,875	0,0449125282466412					2396,875	0,0633019730448723	
2400	-0,493669033050537					2400	-0,299333959817886	2400	0,0325534269213676					2400	-0,187397643923759	2400	0,13189922273159					2400	0,211324989795685	2400	0,257374078035355					2400	0,338350027799606	2400	-0,307424694299698					2400	-0,0892104804515839	2400	0,0774691328406334					2400	-0,0095029566437006	2400	0,1033054292202					2400	0,0644837766885757	2400	0,0438079386949539					2400	0,0618061646819115	
2403,125	-0,494374722242355					2403,125	-0,299853920936584	2403,125	0,0327468551695347					2403,125	-0,187715485692024	2403,125	0,13233894109726					2403,125	0,21171572804451	2403,125	0,257722824811935					2403,125	0,339065760374069	2403,125	-0,30722787976265					2403,125	-0,088419035077095	2403,125	0,0781830698251724					2403,125	-0,00904696993529797	2403,125	0,103824339807034					2403,125	0,0650684982538223	2403,125	0,0445935167372227					2403,125	0,0622807666659355	
2406,25	-0,496111780405045					2406,25	-0,299301028251648	2406,25	0,033266332000494					2406,25	-0,186874881386757	2406,25	0,132819473743439					2406,25	0,211832135915756	2406,25	0,257677584886551					2406,25	0,338489234447479	2406,25	-0,302439272403717					2406,25	-0,0858402922749519	2406,25	0,0784948095679283					2406,25	-0,00715469755232334	2406,25	0,103889465332031					2406,25	0,064570426940918	2406,25	0,0438771620392799					2406,25	0,0614494197070599	
2409,375	-0,496492743492126					2409,375	-0,299136102199554	2409,375	0,0335246846079826					2409,375	-0,186538398265839	2409,375	0,1330756098032					2409,375	0,21220038831234	2409,375	0,258189409971237					2409,375	0,33881402015686	2409,375	-0,299366921186447					2409,375	-0,0837804228067398	2409,375	0,0793082565069199					2409,375	-0,00575485220178962	2409,375	0,104779131710529					2409,375	0,0650338307023048	2409,375	0,0443283431231976					2409,375	0,0616122744977474	
2412,5	-0,497807621955872					2412,5	-0,300031095743179	2412,5	0,0331006422638893					2412,5	-0,187043070793152	2412,5	0,132707044482231					2412,5	0,212184965610504	2412,5	0,25843358039856					2412,5	0,338709443807602	2412,5	-0,299045383930206					2412,5	-0,0830676183104515	2412,5	0,0802247449755669					2412,5	-0,00511263869702816	2412,5	0,105852983891964					2412,5	0,0659570321440697	2412,5	0,0453299395740032					2412,5	0,0626359954476357	
2415,625	-0,502322852611542					2415,625	-0,301491469144821	2415,625	0,0343473590910435					2415,625	-0,187339693307877	2415,625	0,134302064776421					2415,625	0,213835299015045	2415,625	0,259605199098587					2415,625	0,340052276849747	2415,625	-0,295891314744949					2415,625	-0,0806010067462921	2415,625	0,0814811140298843					2415,625	-0,0027119058649987	2415,625	0,106318257749081					2415,625	0,0653850808739662	2415,625	0,0446988083422184					2415,625	0,0613676086068153	
2418,75	-0,502036452293396					2418,75	-0,301174819469452	2418,75	0,0341930873692036					2418,75	-0,186896502971649	2418,75	0,134427532553673					2418,75	0,213652193546295	2418,75	0,259071886539459					2418,75	0,339561343193054	2418,75	-0,293611526489258					2418,75	-0,0789926871657372	2418,75	0,0820418894290924					2418,75	-0,00158847169950604	2418,75	0,106543563306332					2418,75	0,065280519425869	2418,75	0,0448560751974583					2418,75	0,0612374320626259	
2421,875	-0,504981696605682					2421,875	-0,302735418081284	2421,875	0,0341017693281174					2421,875	-0,18810860812664	2421,875	0,13459749519825					2421,875	0,214339792728424	2421,875	0,259858936071396					2421,875	0,340551853179932	2421,875	-0,293590068817139					2421,875	-0,0780823603272438	2421,875	0,083152174949646					2421,875	-0,000949563866015524	2421,875	0,10793199390173					2421,875	0,0666244924068451	2421,875	0,0461220033466816					2421,875	0,0625949576497078	
2425	-0,506473898887634					2425	-0,303304880857468	2425	0,0344276428222656					2425	-0,188266724348068	2425	0,135071560740471					2425	0,214868932962418	2425	0,260493725538254					2425	0,340918153524399	2425	-0,292313307523727					2425	-0,0768484175205231	2425	0,083976648747921					2425	0,000367433211067691	2425	0,108913794159889					2425	0,0669737681746483	2425	0,0467087961733341					2425	0,062925711274147	
2428,125	-0,505086243152618					2428,125	-0,301696419715881	2428,125	0,0347380489110947					2428,125	-0,186902329325676	2428,125	0,135335341095924					2428,125	0,214332848787308	2428,125	0,25954458117485					2428,125	0,339659154415131	2428,125	-0,288535177707672					2428,125	-0,074909970164299	2428,125	0,084085613489151					2428,125	0,00158516422379762	2428,125	0,108627706766129					2428,125	0,0662480294704437	2428,125	0,0459820479154587					2428,125	0,061838410794735	
2431,25	-0,503779768943787					2431,25	-0,300947278738022	2431,25	0,0348317511379719					2431,25	-0,186119168996811	2431,25	0,134944409132004					2431,25	0,213908106088638	2431,25	0,25900012254715					2431,25	0,33822438120842	2431,25	-0,285778373479843					2431,25	-0,0730448961257935	2431,25	0,0843869745731354					2431,25	0,00319484970532358	2431,25	0,108495473861694					2431,25	0,0659636482596397	2431,25	0,0456433705985546					2431,25	0,0608971044421196	
2434,375	-0,50536447763443					2434,375	-0,302104890346527	2434,375	0,0346947573125362					2434,375	-0,186489969491959	2434,375	0,135175719857216					2434,375	0,214225128293037	2434,375	0,259472578763962					2434,375	0,338657677173615	2434,375	-0,284382849931717					2434,375	-0,0718466266989708	2434,375	0,0852034017443657					2434,375	0,00418382883071899	2434,375	0,109192565083504					2434,375	0,0665536224842072	2434,375	0,0461931005120277					2434,375	0,0612276270985603	
2437,5	-0,50869357585907					2437,5	-0,302986204624176	2437,5	0,0350981205701828					2437,5	-0,186707690358162	2437,5	0,136085852980614					2437,5	0,21498841047287	2437,5	0,260402828454971					2437,5	0,339672356843948	2437,5	-0,2817043364048					2437,5	-0,0700129941105843	2437,5	0,0862158909440041					2437,5	0,00564415100961924	2437,5	0,109891422092915					2437,5	0,0669871494174004	2437,5	0,0464038513600826					2437,5	0,0613555908203125	
2440,625	-0,508851826190948					2440,625	-0,302396327257156	2440,625	0,0355861485004425					2440,625	-0,185975566506386	2440,625	0,136415719985962					2440,625	0,214861378073692	2440,625	0,260294437408447					2440,625	0,338925302028656	2440,625	-0,27965372800827					2440,625	-0,0683503299951553	2440,625	0,0869505330920219					2440,625	0,00678533827885985	2440,625	0,11036991328001					2440,625	0,0671086832880974	2440,625	0,0465571284294128					2440,625	0,0612169466912746	
2443,75	-0,509548902511597					2443,75	-0,303094834089279	2443,75	0,0353673957288265					2443,75	-0,186478033661842	2443,75	0,136533007025719					2443,75	0,215027809143066	2443,75	0,260440915822983					2443,75	0,339171320199966	2443,75	-0,280033767223358					2443,75	-0,0677165985107422	2443,75	0,0880556851625443					2443,75	0,00761164259165525	2443,75	0,111474059522152					2443,75	0,0678519979119301	2443,75	0,0474264770746231					2443,75	0,0620475001633167	
2446,875	-0,510293662548065					2446,875	-0,303026378154755	2446,875	0,0355200693011284					2446,875	-0,186107903718948	2446,875	0,136891335248947					2446,875	0,215059027075768	2446,875	0,260446071624756					2446,875	0,338877320289612	2446,875	-0,2783023416996					2446,875	-0,066345639526844	2446,875	0,0885026156902313					2446,875	0,00865563377737999	2446,875	0,111849144101143					2446,875	0,0680604875087738	2446,875	0,0477969385683537					2446,875	0,0621473006904125	
2450	-0,511492848396301					2450	-0,303424507379532	2450	0,0355187281966209					2450	-0,186372846364975	2450	0,137096628546715					2450	0,215494886040688	2450	0,261006116867065					2450	0,339431613683701	2450	-0,276984304189682					2450	-0,0652337521314621	2450	0,0894955024123192					2450	0,00988005194813013	2450	0,11282729357481					2450	0,0688034519553185	2450	0,0486307628452778					2450	0,0624946244060993	
2453,125	-0,512981593608856					2453,125	-0,304068505764008	2453,125	0,0358086712658405					2453,125	-0,186856329441071	2453,125	0,137589424848557					2453,125	0,216008275747299	2453,125	0,261588752269745					2453,125	0,339931845664978	2453,125	-0,27442079782486					2453,125	-0,0634151995182037	2453,125	0,0904098674654961					2453,125	0,0111415116116405	2453,125	0,113552212715149					2453,125	0,0690921917557716	2453,125	0,0487418621778488					2453,125	0,0623619928956032	
2456,25	-0,512001872062683					2456,25	-0,302520334720612	2456,25	0,0365867465734482					2456,25	-0,185443550348282	2456,25	0,138239979743958					2456,25	0,215992018580437	2456,25	0,261377722024918					2456,25	0,338959187269211	2456,25	-0,269097000360489					2456,25	-0,0605455785989761	2456,25	0,0908701419830322					2456,25	0,0130891902372241	2456,25	0,113485716283321					2456,25	0,0684872791171074	2456,25	0,0480025485157967					2456,25	0,0611192956566811	
2459,375	-0,51348215341568					2459,375	-0,303351640701294	2459,375	0,0366000533103943					2459,375	-0,185810804367065	2459,375	0,138500884175301					2459,375	0,216272756457329	2459,375	0,261956393718719					2459,375	0,339373081922531	2459,375	-0,266925871372223					2459,375	-0,0590796172618866	2459,375	0,0919674783945084					2459,375	0,014553340151906	2459,375	0,114383891224861					2459,375	0,069056361913681	2459,375	0,048321858048439					2459,375	0,0613612309098244	
2462,5	-0,515945672988892					2462,5	-0,304757684469223	2462,5	0,0367973074316978					2462,5	-0,186289474368095	2462,5	0,139031559228897					2462,5	0,216944396495819	2462,5	0,262855917215347					2462,5	0,340534627437592	2462,5	-0,26596599817276					2462,5	-0,0577277354896069	2462,5	0,0930206254124641					2462,5	0,0158445090055466	2462,5	0,115553125739098					2462,5	0,0695062056183815	2462,5	0,0488525405526161					2462,5	0,0617376565933228	
2465,625	-0,514906108379364					2465,625	-0,303815811872482	2465,625	0,0367354080080986					2465,625	-0,185783818364143	2465,625	0,138403043150902					2465,625	0,216050043702126	2465,625	0,261974573135376					2465,625	0,338932394981384	2465,625	-0,266144871711731					2465,625	-0,0573599524796009	2465,625	0,0932851955294609					2465,625	0,0159972924739122	2465,625	0,115578755736351					2465,625	0,0697805508971214	2465,625	0,0493099391460419					2465,625	0,0623753629624844	
2468,75	-0,512811779975891					2468,75	-0,301937818527222	2468,75	0,0374678522348404					2468,75	-0,183957815170288	2468,75	0,138855516910553					2468,75	0,215734273195267	2468,75	0,261426687240601					2468,75	0,337941825389862	2468,75	-0,259620398283005					2468,75	-0,0543875098228455	2468,75	0,0931873992085457					2468,75	0,0175763312727213	2468,75	0,114852279424667					2468,75	0,0688174366950989	2468,75	0,0481386817991734					2468,75	0,0607635974884033	
2471,875	-0,516907751560211					2471,875	-0,303771018981934	2471,875	0,0378217622637749					2471,875	-0,184758141636848	2471,875	0,140141472220421					2471,875	0,217079907655716	2471,875	0,262682944536209					2471,875	0,339428871870041	2471,875	-0,257244259119034					2471,875	-0,0520971678197384	2471,875	0,0945854559540749					2471,875	0,0195581130683422	2471,875	0,115958400070667					2471,875	0,0692135915160179	2471,875	0,0483074560761452					2471,875	0,0608541071414948	
2475	-0,517076790332794					2475	-0,303919523954391	2475	0,0378172621130943					2475	-0,184681728482246	2475	0,140176549553871					2475	0,217117786407471	2475	0,262423545122147					2475	0,339038789272308	2475	-0,257057905197144					2475	-0,0516573823988438	2475	0,0952546074986458					2475	0,020013589411974	2475	0,116460181772709					2475	0,0696722492575645	2475	0,0488947965204716					2475	0,0615240819752216	
2478,125	-0,51860386133194					2478,125	-0,304248720407486	2478,125	0,0379729606211185					2478,125	-0,184717759490013	2478,125	0,140042439103127					2478,125	0,216976925730705	2478,125	0,262635469436646					2478,125	0,339191943407059	2478,125	-0,255416095256805					2478,125	-0,0505933836102486	2478,125	0,0959432721138					2478,125	0,0210003368556499	2478,125	0,116829931735992					2478,125	0,0699942260980606	2478,125	0,049325980246067					2478,125	0,0617262087762356	
2481,25	-0,520250260829926					2481,25	-0,304865390062332	2481,25	0,0380247570574284					2481,25	-0,1850306391716	2481,25	0,140714064240456					2481,25	0,217576339840889	2481,25	0,263101518154144					2481,25	0,339585304260254	2481,25	-0,254366755485535					2481,25	-0,0489746667444706	2481,25	0,0968658328056335					2481,25	0,0221833176910877	2481,25	0,117787584662437					2481,25	0,0705479681491852	2481,25	0,049371249973774					2481,25	0,0615098252892494	
2484,375	-0,51838207244873					2484,375	-0,303460210561752	2484,375	0,0386616475880146					2484,375	-0,183937728404999	2484,375	0,140634298324585					2484,375	0,217377349734306	2484,375	0,262765944004059					2484,375	0,338230431079865	2484,375	-0,252495050430298					2484,375	-0,0475280918180943	2484,375	0,0973568111658096					2484,375	0,0230003707110882	2484,375	0,118089146912098					2484,375	0,0706999599933624	2484,375	0,0499906055629253					2484,375	0,0616416409611702	
2487,5	-0,5196293592453					2487,5	-0,303426593542099	2487,5	0,0392714478075504					2487,5	-0,183479696512222	2487,5	0,141199991106987					2487,5	0,21754015982151	2487,5	0,263076186180115					2487,5	0,338035464286804	2487,5	-0,247513115406036					2487,5	-0,0450994223356247	2487,5	0,0980267822742462					2487,5	0,0250670965760946	2487,5	0,118094742298126					2487,5	0,0704408064484596	2487,5	0,0492705218493938					2487,5	0,0605880320072174	
2490,625	-0,523307323455811					2490,625	-0,305719166994095	2490,625	0,0386481955647469					2490,625	-0,185263708233833	2490,625	0,141549006104469					2490,625	0,218228906393051	2490,625	0,264150381088257					2490,625	0,339551478624344	2490,625	-0,24825131893158					2490,625	-0,0448775440454483	2490,625	0,099583275616169					2490,625	0,0258500576019287	2490,625	0,120085053145885					2490,625	0,0719297230243683	2490,625	0,0507814288139343					2490,625	0,0624061934649944	
