Frequency in Hz	Acrylic_99_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_99_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_98_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_98_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_96_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_96_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_97_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_97_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_95_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_95_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_94_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_94_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_93_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_93_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_92_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_92_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_99_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_99_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_98_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_98_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_96_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_96_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_97_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_97_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_95_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_95_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_94_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_94_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_93_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_93_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_92_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Acrylic_92_HF Normalized Surface Impedance continuous Im	
3781,25	0,311097264289856					3781,25	0,625436425209045	3781,25	1,21443021297455					3781,25	0,867469668388367	3781,25	1,41328299045563					3781,25	1,5332635641098	3781,25	1,5539402961731					3781,25	1,6449636220932	3781,25	0,438242197036743					3781,25	0,565543413162231	3781,25	0,631262123584747					3781,25	0,56816041469574	3781,25	0,612406969070435					3781,25	0,355619579553604	3781,25	0,235674664378166					3781,25	0,396007537841797	
3784,375	0,311163306236267					3784,375	0,626211225986481	3784,375	1,21595132350922					3784,375	0,868870377540588	3784,375	1,41459226608276					3784,375	1,53414332866669	3784,375	1,55446088314056					3784,375	1,64439022541046	3784,375	0,439995408058167					3784,375	0,567251086235046	3784,375	0,631686925888062					3784,375	0,569184720516205	3784,375	0,611451625823975					3784,375	0,354339599609375	3784,375	0,234861046075821					3784,375	0,395296782255173	
3787,5	0,30953449010849					3787,5	0,625348269939423	3787,5	1,21750211715698					3787,5	0,869128167629242	3787,5	1,41755783557892					3787,5	1,5363951921463	3787,5	1,55663776397705					3787,5	1,64690041542053	3787,5	0,441941291093826					3787,5	0,569728434085846	3787,5	0,634674847126007					3787,5	0,572038292884827	3787,5	0,614542484283447					3787,5	0,356031090021133	3787,5	0,235703602433205					3787,5	0,396869629621506	
3790,625	0,309063374996185					3790,625	0,624341249465942	3790,625	1,21561121940613					3790,625	0,868083477020264	3790,625	1,41465103626251					3790,625	1,53355073928833	3790,625	1,55449330806732					3790,625	1,64349818229675	3790,625	0,441780149936676					3790,625	0,569978594779968	3790,625	0,635603368282318					3790,625	0,572089731693268	3790,625	0,616368770599365					3790,625	0,359071344137192	3790,625	0,238330230116844					3790,625	0,400935828685761	
3793,75	0,308954149484634					3793,75	0,62501722574234	3793,75	1,21750891208649					3793,75	0,869110465049744	3793,75	1,41588723659515					3793,75	1,53530478477478	3793,75	1,55448222160339					3793,75	1,64464819431305	3793,75	0,444205611944199					3793,75	0,572091162204742	3793,75	0,636246919631958					3793,75	0,573833167552948	3793,75	0,617148458957672					3793,75	0,358507990837097	3793,75	0,236841589212418					3793,75	0,400465935468674	
3796,875	0,309949636459351					3796,875	0,626528799533844	3796,875	1,21941649913788					3796,875	0,870716452598572	3796,875	1,4173721075058					3796,875	1,53608572483063	3796,875	1,55322074890137					3796,875	1,64338457584381	3796,875	0,446345776319504					3796,875	0,573408007621765	3796,875	0,635667860507965					3796,875	0,573983013629913	3796,875	0,614197492599487					3796,875	0,355750203132629	3796,875	0,234803706407547					3796,875	0,39863458275795	
3800	0,311187356710434					3800	0,626612782478333	3800	1,21631991863251					3800	0,870282828807831	3800	1,41275179386139					3800	1,53086376190186	3800	1,54839980602264					3800	1,63684678077698	3800	0,445111811161041					3800	0,571908056735992	3800	0,633737087249756					3800	0,572238981723785	3800	0,612409174442291					3800	0,355946719646454	3800	0,237349987030029					3800	0,400020360946655	
3803,125	0,312446177005768					3803,125	0,628766655921936	3803,125	1,21750283241272					3803,125	0,872911512851715	3803,125	1,414710521698					3803,125	1,52955365180969	3803,125	1,54790055751801					3803,125	1,63559377193451	3803,125	0,447470128536224					3803,125	0,573537170886993	3803,125	0,632314264774323					3803,125	0,573205888271332	3803,125	0,610114216804504					3803,125	0,352481096982956	3803,125	0,234177678823471					3803,125	0,396877527236938	
3806,25	0,310463219881058					3806,25	0,627497494220734	3806,25	1,21730744838715					3806,25	0,871856033802032	3806,25	1,41505706310272					3806,25	1,53027427196503	3806,25	1,5487140417099					3806,25	1,63675928115845	3806,25	0,448609858751297					3806,25	0,5751793384552	3806,25	0,634506165981293					3806,25	0,575675845146179	3806,25	0,613036036491394					3806,25	0,355673730373383	3806,25	0,23632188141346					3806,25	0,399212747812271	
3809,375	0,309972375631332					3809,375	0,62738561630249	3809,375	1,21972167491913					3809,375	0,87294727563858	3809,375	1,41753244400024					3809,375	1,53251242637634	3809,375	1,54991245269775					3809,375	1,63812601566315	3809,375	0,450845718383789					3809,375	0,577758133411407	3809,375	0,636727333068848					3809,375	0,577525913715363	3809,375	0,614102482795715					3809,375	0,356582134962082	3809,375	0,236570939421654					3809,375	0,399901747703552	
3812,5	0,311434596776962					3812,5	0,628715693950653	3812,5	1,21908938884735					3812,5	0,873592615127563	3812,5	1,41585898399353					3812,5	1,52939355373383	3812,5	1,54720306396484					3812,5	1,63471877574921	3812,5	0,451389193534851					3812,5	0,577560842037201	3812,5	0,6349778175354					3812,5	0,576596975326538	3812,5	0,612373232841492					3812,5	0,354959219694138	3812,5	0,236243560910225					3812,5	0,398829966783524	
3815,625	0,311300694942474					3815,625	0,628598928451538	3815,625	1,21835207939148					3815,625	0,87360680103302	3815,625	1,41421175003052					3815,625	1,52726447582245	3815,625	1,54513657093048					3815,625	1,63215124607086	3815,625	0,451990067958832					3815,625	0,578044652938843	3815,625	0,6345374584198					3815,625	0,576913893222809	3815,625	0,612273037433624					3815,625	0,355773657560349	3815,625	0,23835064470768					3815,625	0,400304019451141	
3818,75	0,311222225427628					3818,75	0,62849098443985	3818,75	1,21706235408783					3818,75	0,873411178588867	3818,75	1,4131064414978					3818,75	1,52622449398041	3818,75	1,54338502883911					3818,75	1,63099837303162	3818,75	0,4524105489254					3818,75	0,578453898429871	3818,75	0,634851396083832					3818,75	0,577016115188599	3818,75	0,612511992454529					3818,75	0,356271237134933	3818,75	0,240043357014656					3818,75	0,401108354330063	
3821,875	0,312364727258682					3821,875	0,631153166294098	3821,875	1,22291469573975					3821,875	0,877141118049622	3821,875	1,41869187355042					3821,875	1,53007650375366	3821,875	1,54445159435272					3821,875	1,63431394100189	3821,875	0,456598073244095					3821,875	0,581963777542114	3821,875	0,63426673412323					3821,875	0,579115033149719	3821,875	0,609578311443329					3821,875	0,351880997419357	3821,875	0,235140800476074					3821,875	0,39594504237175	
3825	0,31207737326622					3825	0,629425704479218	3825	1,21692085266113					3825	0,874411940574646	3825	1,41102075576782					3825	1,52445101737976	3825	1,54065847396851					3825	1,62654423713684	3825	0,454139411449432					3825	0,579650163650513	3825	0,634359538555145					3825	0,577354252338409	3825	0,611594259738922					3825	0,356260180473328	3825	0,240223571658134					3825	0,401328772306442	
3828,125	0,312618613243103					3828,125	0,631487488746643	3828,125	1,22241413593292					3828,125	0,878096103668213	3828,125	1,41632127761841					3828,125	1,52585661411285	3828,125	1,54173934459686					3828,125	1,62916481494904	3828,125	0,458171546459198					3828,125	0,583413183689117	3828,125	0,634164214134216					3828,125	0,579404652118683	3828,125	0,609290182590485					3828,125	0,351296901702881	3828,125	0,235639184713364					3828,125	0,397279858589172	
3831,25	0,312055051326752					3831,25	0,63131719827652	3831,25	1,22337865829468					3831,25	0,878133118152618	3831,25	1,41857898235321					3831,25	1,52696764469147	3831,25	1,54121208190918					3831,25	1,62861168384552	3831,25	0,460000604391098					3831,25	0,585164606571198	3831,25	0,635908365249634					3831,25	0,580974519252777	3831,25	0,610623955726624					3831,25	0,351491659879684	3831,25	0,236403569579124					3831,25	0,398933202028275	
3834,375	0,31324115395546					3834,375	0,631703913211823	3834,375	1,21967720985413					3834,375	0,877651929855347	3834,375	1,41366243362427					3834,375	1,52133691310883	3834,375	1,5371458530426					3834,375	1,62194967269897	3834,375	0,458920866250992					3834,375	0,5831179022789	3834,375	0,633797168731689					3834,375	0,578874230384827	3834,375	0,608786761760712					3834,375	0,351356834173203	3834,375	0,237836182117462					3834,375	0,399628430604935	
3837,5	0,312362372875214					3837,5	0,632239282131195	3837,5	1,2222603559494					3837,5	0,879594624042511	3837,5	1,41720271110535					3837,5	1,52472317218781	3837,5	1,54039454460144					3837,5	1,62612175941467	3837,5	0,461745083332062					3837,5	0,586520195007324	3837,5	0,635724127292633					3837,5	0,581812739372253	3837,5	0,608750879764557					3837,5	0,351108938455582	3837,5	0,238292470574379					3837,5	0,400579988956451	
3840,625	0,313475698232651					3840,625	0,632996499538422	3840,625	1,22076284885406					3840,625	0,879312038421631	3840,625	1,41520631313324					3840,625	1,52073013782501	3840,625	1,5363382101059					3840,625	1,62168550491333	3840,625	0,461997270584106					3840,625	0,586337327957153	3840,625	0,633546471595764					3840,625	0,580805361270905	3840,625	0,607616364955902					3840,625	0,351812899112701	3840,625	0,238375127315521					3840,625	0,400114983320236	
3843,75	0,314034640789032					3843,75	0,634555160999298	3843,75	1,2232745885849					3843,75	0,881503224372864	3843,75	1,41600513458252					3843,75	1,52187979221344	3843,75	1,53608429431915					3843,75	1,62067008018494	3843,75	0,46473103761673					3843,75	0,588676810264587	3843,75	0,633001267910004					3843,75	0,582275867462158	3843,75	0,606502711772919					3843,75	0,349240183830261	3843,75	0,237219378352165					3843,75	0,398579657077789	
3846,875	0,314069718122482					3846,875	0,634437739849091	3846,875	1,22289526462555					3846,875	0,881323635578156	3846,875	1,41535544395447					3846,875	1,51979637145996	3846,875	1,53525400161743					3846,875	1,61885249614716	3846,875	0,465387493371964					3846,875	0,588822484016418	3846,875	0,633031070232391					3846,875	0,582307398319244	3846,875	0,606841027736664					3846,875	0,348554879426956	3846,875	0,237143188714981					3846,875	0,398597449064255	
3850	0,312453031539917					3850	0,63204038143158	3850	1,21992075443268					3850	0,878712236881256	3850	1,41252338886261					3850	1,51844036579132	3850	1,53375852108002					3850	1,61783277988434	3850	0,464132696390152					3850	0,588679730892181	3850	0,635940194129944					3850	0,582887947559357	3850	0,611218392848969					3850	0,353201001882553	3850	0,24205319583416					3850	0,404480457305908	
3853,125	0,314612507820129					3853,125	0,63534939289093	3853,125	1,22409188747406					3853,125	0,882387459278107	3853,125	1,41421616077423					3853,125	1,51743185520172	3853,125	1,53173983097076					3853,125	1,61447072029114	3853,125	0,467170000076294					3853,125	0,590420544147491	3853,125	0,632503867149353					3853,125	0,583001911640167	3853,125	0,606254398822784					3853,125	0,348634749650955	3853,125	0,238743096590042					3853,125	0,398423194885254	
3856,25	0,313896924257278					3856,25	0,63466477394104	3856,25	1,22373282909393					3856,25	0,882319927215576	3856,25	1,41478025913239					3856,25	1,5168788433075	3856,25	1,53240060806274					3856,25	1,61333990097046	3856,25	0,468327850103378					3856,25	0,592023193836212	3856,25	0,635077893733978					3856,25	0,584746241569519	3856,25	0,607958137989044					3856,25	0,35003125667572	3856,25	0,239904895424843					3856,25	0,400696963071823	
3859,375	0,31403386592865					3859,375	0,634978592395782	3859,375	1,2248193025589					3859,375	0,883114576339722	3859,375	1,41536402702332					3859,375	1,51561772823334	3859,375	1,53154826164246					3859,375	1,61325109004974	3859,375	0,469473212957382					3859,375	0,593265056610107	3859,375	0,635324895381927					3859,375	0,585892915725708	3859,375	0,60790741443634					3859,375	0,349622935056686	3859,375	0,240730360150337					3859,375	0,401214480400085	
3862,5	0,314003050327301					3862,5	0,635904312133789	3862,5	1,22575879096985					3862,5	0,884188115596771	3862,5	1,41782677173615					3862,5	1,51612770557404	3862,5	1,53028476238251					3862,5	1,61288559436798	3862,5	0,471228331327438					3862,5	0,595095217227936	3862,5	0,635089933872223					3862,5	0,586557984352112	3862,5	0,606328547000885					3862,5	0,347816079854965	3862,5	0,240043923258781					3862,5	0,399931818246841	
3865,625	0,316360503435135					3865,625	0,637898206710815	3865,625	1,22527194023132					3865,625	0,885434031486511	3865,625	1,41514098644257					3865,625	1,51152670383453	3865,625	1,52756059169769					3865,625	1,60839760303497	3865,625	0,472156345844269					3865,625	0,594550132751465	3865,625	0,631940186023712					3865,625	0,584888875484467	3865,625	0,602845072746277					3865,625	0,345830917358398	3865,625	0,239053100347519					3865,625	0,398197203874588	
3868,75	0,313890635967255					3868,75	0,635273098945618	3868,75	1,223473072052					3868,75	0,883452117443085	3868,75	1,41370010375977					3868,75	1,51249921321869	3868,75	1,52802228927612					3868,75	1,60866391658783	3868,75	0,47255527973175					3868,75	0,595910429954529	3868,75	0,636180281639099					3868,75	0,586965918540955	3868,75	0,607176721096039					3868,75	0,350172102451324	3868,75	0,243845552206039					3868,75	0,403909087181091	
3871,875	0,316881060600281					3871,875	0,639163613319397	3871,875	1,22513735294342					3871,875	0,88691645860672	3871,875	1,41332507133484					3871,875	1,5082927942276	3871,875	1,52460432052612					3871,875	1,60308921337128	3871,875	0,474463880062103					3871,875	0,595529556274414	3871,875	0,630567133426666					3871,875	0,585033714771271	3871,875	0,599757373332977					3871,875	0,345629990100861	3871,875	0,239458948373795					3871,875	0,396733224391937	
3875	0,317313432693481					3875	0,640053808689117	3875	1,2268625497818					3875	0,888007819652557	3875	1,41449999809265					3875	1,50701701641083	3875	1,5229150056839					3875	1,60193359851837	3875	0,47638663649559					3875	0,597411632537842	3875	0,629811942577362					3875	0,585882067680359	3875	0,599003612995148					3875	0,343775302171707	3875	0,239125937223434					3875	0,395653754472733	
3878,125	0,315755724906921					3878,125	0,638137638568878	3878,125	1,22382271289825					3878,125	0,885837197303772	3878,125	1,41215515136719					3878,125	1,50545048713684	3878,125	1,52283620834351					3878,125	1,59980690479279	3878,125	0,475705713033676					3878,125	0,597458720207214	3878,125	0,631832420825958					3878,125	0,586623728275299	3878,125	0,601934432983398					3878,125	0,346853941679001	3878,125	0,242132350802422					3878,125	0,399542510509491	
3881,25	0,315589040517807					3881,25	0,638809025287628	3881,25	1,22554183006287					3881,25	0,887418746948242	3881,25	1,41338133811951					3881,25	1,50605690479279	3881,25	1,52526307106018					3881,25	1,6013149023056	3881,25	0,477948427200317					3881,25	0,599920809268951	3881,25	0,632315456867218					3881,25	0,588701188564301	3881,25	0,604513108730316					3881,25	0,346325665712357	3881,25	0,242771178483963					3881,25	0,400307774543762	
3884,375	0,315085411071777					3884,375	0,638131618499756	3884,375	1,2267609834671					3884,375	0,887620091438293	3884,375	1,41491532325745					3884,375	1,50602185726166	3884,375	1,52397310733795					3884,375	1,60013520717621	3884,375	0,479376703500748					3884,375	0,601415276527405	3884,375	0,633806705474854					3884,375	0,589208006858826	3884,375	0,603816211223602					3884,375	0,346221804618835	3884,375	0,242854088544846					3884,375	0,400975465774536	
3887,5	0,318098366260529					3887,5	0,640909731388092	3887,5	1,22598814964294					3887,5	0,889363825321198	3887,5	1,41314196586609					3887,5	1,50164997577667	3887,5	1,51952314376831					3887,5	1,59434926509857	3887,5	0,480279684066772					3887,5	0,600844502449036	3887,5	0,629901647567749					3887,5	0,587009251117706	3887,5	0,598112463951111					3887,5	0,344265133142471	3887,5	0,241868421435356					3887,5	0,398800522089005	
3890,625	0,3171326816082					3890,625	0,640090823173523	3890,625	1,22622549533844					3890,625	0,888552725315094	3890,625	1,41281270980835					3890,625	1,50072920322418	3890,625	1,52020585536957					3890,625	1,59430754184723	3890,625	0,481259316205978					3890,625	0,602386355400085	3890,625	0,632107198238373					3890,625	0,58895605802536	3890,625	0,600488424301147					3890,625	0,345247328281403	3890,625	0,243015140295029					3890,625	0,400145202875137	
3893,75	0,313668310642242					3893,75	0,638217389583588	3893,75	1,22873651981354					3893,75	0,888559818267822	3893,75	1,41699409484863					3893,75	1,50423014163971	3893,75	1,52495110034943					3893,75	1,59816932678223	3893,75	0,483956515789032					3893,75	0,606920182704926	3893,75	0,638129889965057					3893,75	0,594233453273773	3893,75	0,606650650501251					3893,75	0,347484707832336	3893,75	0,244286105036736					3893,75	0,402777552604675	
3896,875	0,315940052270889					3896,875	0,640582740306854	3896,875	1,22744500637054					3896,875	0,890214145183563	3896,875	1,41528069972992					3896,875	1,49960243701935	3896,875	1,52094209194183					3896,875	1,59304928779602	3896,875	0,48423570394516					3896,875	0,605499625205994	3896,875	0,633884131908417					3896,875	0,591678440570831	3896,875	0,601937532424927					3896,875	0,345159649848938	3896,875	0,243755370378494					3896,875	0,400484025478363	
3900	0,318626582622528					3900	0,643012583255768	3900	1,22662496566772					3900	0,891309022903442	3900	1,41223120689392					3900	1,49493873119354	3900	1,51619493961334					3900	1,58667433261871	3900	0,484095245599747					3900	0,603708982467651	3900	0,629408180713654					3900	0,588582634925842	3900	0,596735298633575					3900	0,343169331550598	3900	0,243038401007652					3900	0,399196624755859	
3903,125	0,317463874816895					3903,125	0,640927016735077	3903,125	1,22557532787323					3903,125	0,889845192432404	3903,125	1,41041970252991					3903,125	1,49340844154358	3903,125	1,51550829410553					3903,125	1,58418691158295	3903,125	0,484136998653412					3903,125	0,604673862457275	3903,125	0,631698191165924					3903,125	0,589759707450867	3903,125	0,598865985870361					3903,125	0,346483677625656	3903,125	0,245935812592506					3903,125	0,402270168066025	
