Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient 1/3-octave	
3206,25	0,70730488963561					3206,25	0,901123140907657	3206,25	0,942575890165373					3206,25	0,946298493554426	3206,25	0,921417380718792					3206,25	0,930419648150155	3206,25	0,924043228697347					3206,25	0,893751841100253																																	
3209,375	0,702161148997459					3209,375	0,89928322928794	3209,375	0,942104953224015					3209,375	0,94572451133571	3209,375	0,921743867804847					3209,375	0,930101125183164	3209,375	0,924401135156215					3209,375	0,893766503725275																																	
3212,5	0,705171547168923					3212,5	0,899864519653336	3212,5	0,942761854411456					3212,5	0,945993135426774	3212,5	0,922409357100078					3212,5	0,930854360292624	3212,5	0,924824776187134					3212,5	0,894479671132853																																	
3215,625	0,706740485681716					3215,625	0,900443112599005	3215,625	0,942998787673956					3215,625	0,945836581295984	3215,625	0,922183986274394					3215,625	0,931218013833943	3215,625	0,924838704033279					3215,625	0,895009240333544																																	
3218,75	0,711930699785009					3218,75	0,902254021605799	3218,75	0,943098726326726					3218,75	0,946152858943424	3218,75	0,922288589657975					3218,75	0,931533431346477	3218,75	0,925255221123808					3218,75	0,895484777803583																																	
3221,875	0,707851142549217					3221,875	0,901380115844653	3221,875	0,942388012620339					3221,875	0,945967386993877	3221,875	0,922494226153213					3221,875	0,931010988976644	3221,875	0,924548007703299					3221,875	0,89499236518634																																	
3225	0,70666285436132					3225	0,899436501396798	3225	0,942166559663504					3225	0,945632059141405	3225	0,922074295353993					3225	0,931191446750316	3225	0,925108884138094					3225	0,895650866003817																																	
3228,125	0,704003105336403					3228,125	0,898615176636421	3228,125	0,94214843523249					3228,125	0,945155400075703	3228,125	0,92168159470678					3228,125	0,930611012612362	3228,125	0,924578780270698					3228,125	0,895210411184178																																	
3231,25	0,705465036598792					3231,25	0,898895818228332	3231,25	0,942407398899425					3231,25	0,944170972969559	3231,25	0,92101481769569					3231,25	0,930805062115468	3231,25	0,924144951266594					3231,25	0,895301899631891																																	
3234,375	0,70361071917217					3234,375	0,897610218144241	3234,375	0,941423876120574					3234,375	0,943677047712264	3234,375	0,920991213928563					3234,375	0,929465639783796	3234,375	0,924110557325618					3234,375	0,895178585897114																																	
3237,5	0,707363355933861					3237,5	0,899448757041298	3237,5	0,941915192641017					3237,5	0,944430339905735	3237,5	0,921478754120388					3237,5	0,930252772727233	3237,5	0,92457338881767					3237,5	0,895398017479414																																	
3240,625	0,702361371974811					3240,625	0,897698016808186	3240,625	0,941186506565382					3240,625	0,94419627343896	3240,625	0,921027926425314					3240,625	0,930610619276253	3240,625	0,924223646061244					3240,625	0,894930326954807																																	
3243,75	0,699725680757548					3243,75	0,897367098123409	3243,75	0,941125628788926					3243,75	0,944105945942105	3243,75	0,92050910529435					3243,75	0,93068520391097	3243,75	0,924273617512293					3243,75	0,895054343480239																																	
3246,875	0,697124437642822					3246,875	0,896438547628374	3246,875	0,94075832464776					3246,875	0,943022962787524	3246,875	0,91976189132383					3246,875	0,930151911716123	3246,875	0,924398634363631					3246,875	0,894664515197809																																	
3250	0,700997516874837					3250	0,896742480269867	3250	0,940713800127956					3250	0,94359517151589	3250	0,921704677263581					3250	0,931226841733149	3250	0,924485405327363					3250	0,895682547099868																																	
3253,125	0,704922989319117					3253,125	0,897889518196488	3253,125	0,941137541757199					3253,125	0,943957649109893	3253,125	0,921541926319801					3253,125	0,931576768665997	3253,125	0,925227081824732					3253,125	0,896828784434096																																	
3256,25	0,703891890881418					3256,25	0,896762340742898	3256,25	0,940682594257378					3256,25	0,943037047024555	3256,25	0,920976137235607					3256,25	0,931164135013573	3256,25	0,925540890338891					3256,25	0,896802608963058																																	
3259,375	0,703029132739432					3259,375	0,896604236241827	3259,375	0,940254441671683					3259,375	0,942302479203473	3259,375	0,921231245972185					3259,375	0,930959173590512	3259,375	0,925697082254913					3259,375	0,896596273773465																																	
3262,5	0,697328032423153					3262,5	0,894961860124129	3262,5	0,939860598930151					3262,5	0,942376357235798	3262,5	0,920879935341616					3262,5	0,930241462521943	3262,5	0,924806929904372					3262,5	0,895966576669638																																	
3265,625	0,69946964953042					3265,625	0,894826374577922	3265,625	0,939852032654804					3265,625	0,942549708172161	3265,625	0,92053800738562					3265,625	0,930390686491225	3265,625	0,924872924438273					3265,625	0,896175496907428																																	
3268,75	0,69780156561982					3268,75	0,893195774324095	3268,75	0,939727781535189					3268,75	0,942064514968372	3268,75	0,919919132016					3268,75	0,930175839940011	3268,75	0,925763707802642					3268,75	0,896142134527951																																	
3271,875	0,694719416192318					3271,875	0,892212068520358	3271,875	0,93920606189399					3271,875	0,94195475570501	3271,875	0,920137590836438					3271,875	0,930274362380686	3271,875	0,925722202301226					3271,875	0,895791843279197																																	
3275	0,691387046066711					3275	0,89120341123977	3275	0,938247949681111					3275	0,941381501539377	3275	0,919498137242363					3275	0,930097388502774	3275	0,925386931709559					3275	0,895426650638246																																	
3278,125	0,694881387543627					3278,125	0,891814348335175	3278,125	0,938478026587784					3278,125	0,941542471391295	3278,125	0,919651455821745					3278,125	0,930180467493993	3278,125	0,925645371255578					3278,125	0,896130958939969																																	
3281,25	0,696782507759842					3281,25	0,892605636096889	3281,25	0,938839630412964					3281,25	0,941625130987364	3281,25	0,919612094470199					3281,25	0,930066606085012	3281,25	0,926086797826496					3281,25	0,896422961154012																																	
3284,375	0,696167464435848					3284,375	0,89209459322114	3284,375	0,938370399841728					3284,375	0,94137702688999	3284,375	0,919261313789423					3284,375	0,929887329512184	3284,375	0,926018406214646					3284,375	0,896318688411245																																	
3287,5	0,69493515862305					3287,5	0,890851542573219	3287,5	0,93797333793387					3287,5	0,941144918813743	3287,5	0,91896257986096					3287,5	0,930136979770581	3287,5	0,926190283305385					3287,5	0,896173910038703																																	
3290,625	0,695978815780865					3290,625	0,891040207924599	3290,625	0,937832317156004					3290,625	0,941239618780131	3290,625	0,918759632035702					3290,625	0,930388366761136	3290,625	0,926762166627973					3290,625	0,896682442200399																																	
3293,75	0,693458810976555					3293,75	0,889905808031515	3293,75	0,93714780194823					3293,75	0,940416737586222	3293,75	0,918786786095348					3293,75	0,930531549494043	3293,75	0,927083743179302					3293,75	0,896997407607587																																	
3296,875	0,694449071090417					3296,875	0,889900333377099	3296,875	0,936807641330245					3296,875	0,940304055222982	3296,875	0,918711185587851					3296,875	0,930494259889824	3296,875	0,927003259920336					3296,875	0,896879690350037																																	
3300	0,693339277091242					3300	0,888848505778356	3300	0,936811416890083					3300	0,940534716251532	3300	0,918490406037512					3300	0,930462054509015	3300	0,927109865336861					3300	0,89694122392206																																	
3303,125	0,691302515047483					3303,125	0,887978364372576	3303,125	0,936161050955894					3303,125	0,939744748829143	3303,125	0,917985781566576					3303,125	0,929759433654679	3303,125	0,926597547971568					3303,125	0,896019240183245																																	
3306,25	0,691724062909724					3306,25	0,888200307035511	3306,25	0,935973312283496					3306,25	0,938995748718626	3306,25	0,917973401170549					3306,25	0,929962370293076	3306,25	0,927282923430949					3306,25	0,896469047291007																																	
3309,375	0,692069792662966					3309,375	0,888102093991647	3309,375	0,936083719773066					3309,375	0,939145138493608	3309,375	0,918259450311741					3309,375	0,930326122347812	3309,375	0,927760562493166					3309,375	0,897383301512445																																	
3312,5	0,691936192070569					3312,5	0,887435737248363	3312,5	0,935752434887992					3312,5	0,938954733839163	3312,5	0,917965818185252					3312,5	0,93028259672078	3312,5	0,927746796077999					3312,5	0,897625584508035																																	
3315,625	0,694627875311619					3315,625	0,887430880669797	3315,625	0,935527318735178					3315,625	0,939165321035163	3315,625	0,917704485392613					3315,625	0,930481820998228	3315,625	0,928104894814939					3315,625	0,897687666514411																																	
3318,75	0,688999049153503					3318,75	0,885184025441466	3318,75	0,934959345319587					3318,75	0,938296738373469	3318,75	0,91697054964062					3318,75	0,930079257660955	3318,75	0,927628384080797					3318,75	0,896396749613688																																	
3321,875	0,685331560253336					3321,875	0,884306188079126	3321,875	0,934480341313658					3321,875	0,937552813341562	3321,875	0,916867516378187					3321,875	0,929700425384179	3321,875	0,92746245026764					3321,875	0,896407926736975																																	
3325	0,687782690505026					3325	0,885165085559119	3325	0,934517905331558					3325	0,937790867471566	3325	0,916965128378416					3325	0,92975352839374	3325	0,927773450977371					3325	0,89706996606145																																	
3328,125	0,688606022640465					3328,125	0,885436940220253	3328,125	0,934615360042229					3328,125	0,937703001658173	3328,125	0,916801604331915					3328,125	0,929832421983644	3328,125	0,928429209355808					3328,125	0,897310789702962																																	
3331,25	0,691319945869774					3331,25	0,885494818668608	3331,25	0,934504769072874					3331,25	0,937770336120989	3331,25	0,917453745510468					3331,25	0,930382946354841	3331,25	0,929355671267204					3331,25	0,898112801901106																																	
3334,375	0,688473702475542					3334,375	0,88457893159481	3334,375	0,933850650974135					3334,375	0,937003862931045	3334,375	0,916469829540385					3334,375	0,929857295755791	3334,375	0,928168155785168					3334,375	0,897820754532029																																	
3337,5	0,685126047255392					3337,5	0,883184659504974	3337,5	0,933493009195146					3337,5	0,936186241658538	3337,5	0,91602156139669					3337,5	0,929403035922246	3337,5	0,927692582160962					3337,5	0,897397382303687																																	
3340,625	0,687383154275637					3340,625	0,883289075007424	3340,625	0,93346145075627					3340,625	0,936042787332418	3340,625	0,916431633280629					3340,625	0,929954613657326	3340,625	0,928713530658546					3340,625	0,898226835647052																																	
3343,75	0,689361343681824					3343,75	0,883956245517294	3343,75	0,9335035570995					3343,75	0,936328962695547	3343,75	0,916435846946793					3343,75	0,930553562327854	3343,75	0,929215055223214					3343,75	0,898388894766924																																	
3346,875	0,686231386726784					3346,875	0,883032413077433	3346,875	0,93270806766156					3346,875	0,935937524566219	3346,875	0,91545545906081					3346,875	0,929982748666047	3346,875	0,929313433427841					3346,875	0,897889281498492																																	
3350	0,684318565108524					3350	0,881659969394177	3350	0,932365124920891					3350	0,935130539323378	3350	0,914818923520973					3350	0,929291638671128	3350	0,928954554052852					3350	0,897628760800224																																	
3353,125	0,686737107873952					3353,125	0,882571241404937	3353,125	0,932826099374786					3353,125	0,935374062925389	3353,125	0,915390891447106					3353,125	0,929471798112782	3353,125	0,92911265874789					3353,125	0,898054634324071																																	
3356,25	0,684952651660494					3356,25	0,881600320234547	3356,25	0,93216690349618					3356,25	0,935050778891799	3356,25	0,915147245727983					3356,25	0,929238755979944	3356,25	0,928860834475977					3356,25	0,897787154587551																																	
3359,375	0,685688156687334					3359,375	0,880925053704699	3359,375	0,931803522591536					3359,375	0,93454349586213	3359,375	0,915130887981494					3359,375	0,929547208730001	3359,375	0,928863345540915					3359,375	0,898555144802638																																	
3362,5	0,686908451974873					3362,5	0,881245147316332	3362,5	0,931838443050707					3362,5	0,934662129324971	3362,5	0,915491377133149					3362,5	0,929764531900117	3362,5	0,929350476709754					3362,5	0,898895660871739																																	
3365,625	0,685683019533304					3365,625	0,880637506084161	3365,625	0,931947318373597					3365,625	0,934228673770874	3365,625	0,915659002681298					3365,625	0,930228762551538	3365,625	0,93014680587938					3365,625	0,899638354126612																																	
3368,75	0,684008907361329					3368,75	0,880392483347413	3368,75	0,931468151231948					3368,75	0,933812147738126	3368,75	0,915093867006496					3368,75	0,929635999461105	3368,75	0,929690187537729					3368,75	0,899226419148155																																	
3371,875	0,683759455942291					3371,875	0,879768196931554	3371,875	0,930942417650329					3371,875	0,933524393856629	3371,875	0,914740942979182					3371,875	0,929357716425271	3371,875	0,929581055667471					3371,875	0,898954834332768																																	
