Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Im	
946.875	0.429180800914764	946.875	-0.621753990650177	
950	0.42668804526329	950	-0.623562633991241	
953.125	0.421317666769028	953.125	-0.624245762825012	
956.25	0.418751090764999	956.25	-0.621912479400635	
959.375	0.414864808320999	959.375	-0.621735692024231	
962.5	0.411650508642197	962.5	-0.623329520225525	
965.625	0.410857796669006	965.625	-0.621705114841461	
968.75	0.409620642662048	968.75	-0.623490929603577	
971.875	0.404359936714172	971.875	-0.624207198619843	
975	0.39909103512764	975	-0.623474657535553	
978.125	0.399349868297577	978.125	-0.624812245368958	
981.25	0.393888115882874	981.25	-0.622893393039703	
984.375	0.393244743347168	984.375	-0.62481290102005	
987.5	0.392592310905457	987.5	-0.624642789363861	
990.625	0.387958496809006	990.625	-0.623968303203583	
993.75	0.386752754449844	993.75	-0.627500653266907	
996.875	0.383652597665787	996.875	-0.624154210090637	
1000	0.380025327205658	1000	-0.623693466186523	
1003.125	0.378967821598053	1003.125	-0.623804688453674	
1006.25	0.375284999608994	1006.25	-0.622073590755463	
1009.375	0.373779147863388	1009.375	-0.623198866844177	
1012.5	0.37133777141571	1012.5	-0.625442147254944	
1015.625	0.369978606700897	1015.625	-0.619078397750854	
1018.75	0.362619608640671	1018.75	-0.623177826404572	
1021.875	0.36370250582695	1021.875	-0.623155117034912	
1025	0.359590768814087	1025	-0.62446516752243	
1028.125	0.358011215925217	1028.125	-0.622545540332794	
1031.25	0.355880379676819	1031.25	-0.624054849147797	
1034.375	0.354318827390671	1034.375	-0.623792588710785	
1037.5	0.348117142915726	1037.5	-0.62415474653244	
1040.625	0.347449272871017	1040.625	-0.623723387718201	
1043.75	0.344408214092255	1043.75	-0.622966825962067	
1046.875	0.343895554542542	1046.875	-0.623665452003479	
1050	0.340049684047699	1050	-0.624348878860474	
1053.125	0.340197294950485	1053.125	-0.626623928546906	
1056.25	0.334665566682816	1056.25	-0.627271473407745	
1059.375	0.332440286874771	1059.375	-0.622914135456085	
1062.5	0.33149191737175	1062.5	-0.623024821281433	
1065.625	0.326010406017303	1065.625	-0.624557554721832	
1068.75	0.324569672346115	1068.75	-0.623204171657562	
1071.875	0.323496997356415	1071.875	-0.623592376708984	
1075	0.319581359624863	1075	-0.623022735118866	
1078.125	0.317378580570221	1078.125	-0.623281836509705	
1081.25	0.316465616226196	1081.25	-0.621647357940674	
1084.375	0.312746196985245	1084.375	-0.621799528598785	
1087.5	0.308999270200729	1087.5	-0.620800256729126	
1090.625	0.307258188724518	1090.625	-0.620182037353516	
1093.75	0.305379927158356	1093.75	-0.620058476924896	
1096.875	0.301745623350143	1096.875	-0.621960878372192	
1100	0.301280230283737	1100	-0.621913552284241	
1103.125	0.297786861658096	1103.125	-0.62154483795166	
1106.25	0.29395255446434	1106.25	-0.615452945232391	
1109.375	0.29019233584404	1109.375	-0.616914808750153	
1112.5	0.291424721479416	1112.5	-0.621013760566711	
