Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient 1/3-octave	
4412,5	0,531358088933628					4412,5	0,865794608638421	4412,5	0,932258671543179					4412,5	0,910719130873371	4412,5	0,940027633865371					4412,5	0,931526910666868	4412,5	0,866531850697875					4412,5	0,829558267444058	4412,5	0,801331424542329																																			
4415,625	0,532664389369946					4415,625	0,866085206904622	4415,625	0,93194254610184					4415,625	0,91050152238229	4415,625	0,940117038457162					4415,625	0,931225401426086	4415,625	0,86677314511002					4415,625	0,83010884279527	4415,625	0,801425671514662																																			
4418,75	0,531544614627085					4418,75	0,86566157099083	4418,75	0,932359138887373					4418,75	0,910950760332008	4418,75	0,940101602428702					4418,75	0,931642562622456	4418,75	0,866818638434436					4418,75	0,830242738547805	4418,75	0,801059576974965																																			
4421,875	0,531373064796026					4421,875	0,865762355377319	4421,875	0,932378637090896					4421,875	0,910559978673253	4421,875	0,939982248779542					4421,875	0,931361592040208	4421,875	0,866676318536311					4421,875	0,829097983499127	4421,875	0,800701257128787																																			
4425	0,535116255556216					4425	0,866450870537193	4425	0,932564347194085					4425	0,911150546865683	4425	0,940019270912933					4425	0,93118894609721	4425	0,867844164945073					4425	0,82997704373592	4425	0,802189588445639																																			
4428,125	0,53310589074226					4428,125	0,866221899585768	4428,125	0,932270952932582					4428,125	0,911067849421066	4428,125	0,93988812487562					4428,125	0,930379822842374	4428,125	0,866995685268174					4428,125	0,829532501375318	4428,125	0,800811706101722																																			
4431,25	0,530319179521143					4431,25	0,866229731528173	4431,25	0,932328445053894					4431,25	0,911219212894846	4431,25	0,939801598646004					4431,25	0,930162552216081	4431,25	0,866574213532386					4431,25	0,829207232669089	4431,25	0,80038581572438																																			
4434,375	0,531132002996447					4434,375	0,866737536184844	4434,375	0,93257753310195					4434,375	0,911868786697678	4434,375	0,93976137147869					4434,375	0,930274748635358	4434,375	0,867775988085813					4434,375	0,830644086247831	4434,375	0,801227897605241																																			
4437,5	0,53167031892128					4437,5	0,867425050272536	4437,5	0,932983584601564					4437,5	0,912195973758608	4437,5	0,93968817695846					4437,5	0,930211332581813	4437,5	0,867701855920616					4437,5	0,831332595411182	4437,5	0,801042394640173																																			
4440,625	0,531754377332377					4440,625	0,867531446263002	4440,625	0,933210061941012					4440,625	0,911913796248821	4440,625	0,939740502165632					4440,625	0,930318574040871	4440,625	0,867846405902711					4440,625	0,830906398997426	4440,625	0,801373069055411																																			
4443,75	0,535792224956299					4443,75	0,869600696918939	4443,75	0,933704290696229					4443,75	0,912041579284356	4443,75	0,940074406302191					4443,75	0,930125396746503	4443,75	0,868976642350643					4443,75	0,830968990961103	4443,75	0,801115447675201																																			
4446,875	0,53252364348973					4446,875	0,868287406796765	4446,875	0,933330614923227					4446,875	0,911529344782055	4446,875	0,939901033395405					4446,875	0,929567490844235	4446,875	0,868514145578634					4446,875	0,829836842468568	4446,875	0,799203236316169																																			
4450	0,530395536131394					4450	0,867500549822519	4450	0,933167954163236					4450	0,911683299951045	4450	0,939991241113522					4450	0,929852955642746	4450	0,867986911664347					4450	0,82954317308986	4450	0,798947167861595																																			
4453,125	0,532098348529326					4453,125	0,867830102910119	4453,125	0,933645846369468					4453,125	0,912154759465353	4453,125	0,940091280518651					4453,125	0,930001360914748	4453,125	0,868449235892028					4453,125	0,829607887940904	4453,125	0,798325391643469																																			
4456,25	0,535071367069695					4456,25	0,868971483229281	4456,25	0,934075848436786					4456,25	0,912773236621273	4456,25	0,940080607571157					4456,25	0,930110139424908	4456,25	0,869644071580694					4456,25	0,830704881231674	4456,25	0,798125374420493																																			
4459,375	0,537411530771398					4459,375	0,869545703971684	4459,375	0,934576422041961					4459,375	0,912508786763609	4459,375	0,940092855828068					4459,375	0,930034975917275	4459,375	0,8698714778702					4459,375	0,830966937668665	4459,375	0,796991036713455																																			
4462,5	0,531261751005672					4462,5	0,867774321423905	4462,5	0,934133886745504					4462,5	0,91228035141918	4462,5	0,939664979352839					4462,5	0,929506030777274	4462,5	0,868240182472859					4462,5	0,829586319966863	4462,5	0,79556346562906																																			
4465,625	0,531523500395951					4465,625	0,868922057670239	4465,625	0,934527807710849					4465,625	0,912947944069149	4465,625	0,939989256156987					4465,625	0,929880411668222	4465,625	0,868957303376775					4465,625	0,829993771798055	4465,625	0,79571226814934																																			
4468,75	0,528073917299808					4468,75	0,868490890372205	4468,75	0,934150641874175					4468,75	0,912200192496937	4468,75	0,93926385520949					4468,75	0,929548303543359	4468,75	0,868772338446602					4468,75	0,82892892390647	4468,75	0,793627906250655																																			
4471,875	0,532538135297703					4471,875	0,869016771463258	4471,875	0,934634900853316					4471,875	0,912846718206027	4471,875	0,939455252253644					4471,875	0,929769121441376	4471,875	0,869416973105024					4471,875	0,82923468948978	4471,875	0,79459875063655																																			
4475	0,532482387852966					4475	0,868354752995996	4475	0,935402680011506					4475	0,913724645525941	4475	0,939686108059096					4475	0,930508569485271	4475	0,868772947784617					4475	0,829843045407655	4475	0,795037927072695																																			
4478,125	0,534542265754507					4478,125	0,868944672148386	4478,125	0,935707459997833					4478,125	0,913901256090734	4478,125	0,940005834777551					4478,125	0,930760792144508	4478,125	0,869987084983304					4478,125	0,831722813500355	4478,125	0,795145046472005																																			
4481,25	0,529974711348274					4481,25	0,868124847323052	4481,25	0,935202490813658					4481,25	0,913643918623278	4481,25	0,939720931131204					4481,25	0,930332928965369	4481,25	0,86996143656581					4481,25	0,830535425623726	4481,25	0,791934611312756																																			
4484,375	0,527725508763212					4484,375	0,867743488482192	4484,375	0,935288981882783					4484,375	0,913500306351314	4484,375	0,939639931333287					4484,375	0,930213611683656	4484,375	0,869338221070773					4484,375	0,829854352240876	4484,375	0,790714828988898																																			
4487,5	0,531489728976269					4487,5	0,868582777377831	4487,5	0,93594952819639					4487,5	0,914504373939803	4487,5	0,940323659409473					4487,5	0,930638749045621	4487,5	0,869832724782872					4487,5	0,831003019042257	4487,5	0,791862821235751																																			
4490,625	0,532182768635337					4490,625	0,869110416701288	4490,625	0,936088995889453					4490,625	0,914396674458192	4490,625	0,940363707671073					4490,625	0,930936819276519	4490,625	0,871072678397114					4490,625	0,831161124128333	4490,625	0,792296801884804																																			
4493,75	0,531214750227136					4493,75	0,868312189194957	4493,75	0,936455320252024					4493,75	0,914538347231474	4493,75	0,940299148033501					4493,75	0,931324166003498	4493,75	0,871701712034562					4493,75	0,831413425059251	4493,75	0,791761352670337																																			
4496,875	0,534772740863188					4496,875	0,868187708763528	4496,875	0,936331153588412					4496,875	0,915279283310884	4496,875	0,940653757630657					4496,875	0,931405258181822	4496,875	0,871793793551297					4496,875	0,831977363194478	4496,875	0,792044408966032																																			
4500	0,530500010353436					4500	0,866933988083269	4500	0,93610128918136					4500	0,914850091088747	4500	0,940690450002827					4500	0,931409321260068	4500	0,871337228484329					4500	0,831324847505358	4500	0,791068707858981																																			
4503,125	0,531310511169445					4503,125	0,867321978632737	4503,125	0,936713330214					4503,125	0,915244349588023	4503,125	0,940684181440356					4503,125	0,931823716489836	4503,125	0,871682849619539					4503,125	0,831716200028788	4503,125	0,791586452922113																																			
4506,25	0,527423646009043					4506,25	0,866789007772546	4506,25	0,936664948754745					4506,25	0,914797072297751	4506,25	0,940218299408443					4506,25	0,931736534967063	4506,25	0,870802589941879					4506,25	0,831177808167609	4506,25	0,791093387513875																																			
4509,375	0,527173193123307					4509,375	0,865955397863966	4509,375	0,936406852822205					4509,375	0,914735127562473	4509,375	0,940558353568661					4509,375	0,932164943884552	4509,375	0,870494017756599					4509,375	0,831089188795985	4509,375	0,790839937900731																																			
4512,5	0,532215860755553					4512,5	0,867781607196951	4512,5	0,937097017870866					4512,5	0,915944951818183	4512,5	0,941222265615604					4512,5	0,932276207891667	4512,5	0,872104870152914					4512,5	0,832126837017138	4512,5	0,792396222255163																																			
4515,625	0,532316803961015					4515,625	0,867764470914296	4515,625	0,937257720602052					4515,625	0,915944386831102	4515,625	0,941160175618111					4515,625	0,932229990039815	4515,625	0,872338312923699					4515,625	0,832907535134956	4515,625	0,792663614794903																																			
4518,75	0,526762225418582					4518,75	0,866793334556557	4518,75	0,937426233345151					4518,75	0,915580310884243	4518,75	0,94081470355552					4518,75	0,932472909023374	4518,75	0,871947707307321					4518,75	0,832348767472886	4518,75	0,79106509444221																																			
4521,875	0,527284877621904					4521,875	0,866632563647483	4521,875	0,937730522444245					4521,875	0,915626219945288	4521,875	0,94102646185818					4521,875	0,932492320178857	4521,875	0,872390447399357					4521,875	0,833669886557258	4521,875	0,792180152873109																																			
4525	0,530379377199174					4525	0,868212488134443	4525	0,938178744908166					4525	0,916563328914468	4525	0,941324072078542					4525	0,932930544215362	4525	0,87341850914819					4525	0,834286427280418	4525	0,793602052542539																																			
4528,125	0,536994848267654					4528,125	0,869582945931278	4528,125	0,938475599259083					4528,125	0,917076219581014	4528,125	0,942044124974198					4528,125	0,933406424800381	4528,125	0,874172268581477					4528,125	0,83470078627212	4528,125	0,794605952465456																																			
4531,25	0,537114156459289					4531,25	0,869461297831796	4531,25	0,938818780281108					4531,25	0,917444774783906	4531,25	0,942131260467476					4531,25	0,933477968072705	4531,25	0,8741660685793					4531,25	0,834602983455465	4531,25	0,795207499538162																																			
4534,375	0,53511631327594					4534,375	0,869036626940343	4534,375	0,938922607855884					4534,375	0,9173264828022	4534,375	0,941859635625669					4534,375	0,933716191270374	4534,375	0,873981133173031					4534,375	0,834758093189426	4534,375	0,794360518235625																																			
4537,5	0,53610334294234					4537,5	0,869212619315977	4537,5	0,938549978908066					4537,5	0,91747049640249	4537,5	0,941805896609455					4537,5	0,933720117579657	4537,5	0,87427629508052					4537,5	0,835446932188353	4537,5	0,794747840585417																																			
4540,625	0,537433123756334					4540,625	0,869860111602372	4540,625	0,938676435235269					4540,625	0,917692684262799	4540,625	0,941827264174766					4540,625	0,933927670096199	4540,625	0,874586337624164					4540,625	0,835061718595154	4540,625	0,795669488529304																																			
4543,75	0,5364370569927					4543,75	0,869471397314904	4543,75	0,93889496911826					4543,75	0,917415210888983	4543,75	0,941990269938556					4543,75	0,933745235462708	4543,75	0,874388410218223					4543,75	0,834799978605824	4543,75	0,794915090981515																																			
4546,875	0,535484485914197					4546,875	0,870015805305116	4546,875	0,939216480277691					4546,875	0,917565617676973	4546,875	0,942445726553568					4546,875	0,934225998732813	4546,875	0,874444277677839					4546,875	0,835681209084075	4546,875	0,795853113211543																																			
4550	0,533401612138523					4550	0,86967319882519	4550	0,939148843916347					4550	0,918026904248507	4550	0,942533161266189					4550	0,934210510729333	4550	0,87432706818276					4550	0,83531767508598	4550	0,795501314725583																																			
4553,125	0,538867895656463					4553,125	0,870456376802633	4553,125	0,939750121496169					4553,125	0,918548117824616	4553,125	0,943171584658985					4553,125	0,935089036238246	4553,125	0,874662923820572					4553,125	0,83622557215236	4553,125	0,796516137869055																																			
4556,25	0,539179619304242					4556,25	0,870076045420951	4556,25	0,939921056675015					4556,25	0,918722493387889	4556,25	0,942767108930179					4556,25	0,934509875496589	4556,25	0,874547958175436					4556,25	0,835461159271261	4556,25	0,79587058468408																																			
4559,375	0,53648726484496					4559,375	0,870368088592116	4559,375	0,939737858533705					4559,375	0,918646931877425	4559,375	0,942537287020674					4559,375	0,9339839797975	4559,375	0,874668202055338					4559,375	0,835568044932068	4559,375	0,795734012517001																																			
4562,5	0,535950116675383					4562,5	0,869448843145832	4562,5	0,939743129408679					4562,5	0,917765317038952	4562,5	0,942372965995694					4562,5	0,933902210743487	4562,5	0,874024776136361					4562,5	0,835380226843969	4562,5	0,79347342687863																																			
4565,625	0,538244094110216					4565,625	0,869577694192534	4565,625	0,939765879674199					4565,625	0,918839259507528	4565,625	0,942955514556529					4565,625	0,934688928261675	4565,625	0,87409183097074					4565,625	0,836468957496597	4565,625	0,794674207161272																																			
4568,75	0,536737919544676					4568,75	0,869098049127691	4568,75	0,940179508228546					4568,75	0,919093757222098	4568,75	0,942756242590663					4568,75	0,934697940214174	4568,75	0,874190947504462					4568,75	0,835755955104798	4568,75	0,794837950324663																																			
