Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	
1725	0,916418516027697			1725	0,951404754557673					1725	0,971946849661516	1725	0,976716151558151					1725	0,941454550663911	1725	0,854521442988166					1725	0,652196394542607	1725	0,453690213982844																																			
1728,125	0,916661898275901			1728,125	0,95124758532331					1728,125	0,971877896968914	1728,125	0,97702209050102					1728,125	0,941715906401146	1728,125	0,854321798141478					1728,125	0,650497768193767	1728,125	0,449684915183724																																			
1731,25	0,916614080091753			1731,25	0,951076403764909					1731,25	0,971867821360847	1731,25	0,977484526604597					1731,25	0,942081803847125	1731,25	0,854727015618517					1731,25	0,649778088027268	1731,25	0,447963389682516																																			
1734,375	0,916409778029991			1734,375	0,951059639487203					1734,375	0,972028395854665	1734,375	0,977907473926521					1734,375	0,942657388220664	1734,375	0,854774759017632					1734,375	0,649428805000123	1734,375	0,446903783283858																																			
1737,5	0,915787392875581			1737,5	0,951473884440767					1737,5	0,972375512865635	1737,5	0,978643574005969					1737,5	0,943905771967596	1737,5	0,857123110391695					1737,5	0,654090068530367	1737,5	0,453134755709262																																			
1740,625	0,915978880861942			1740,625	0,95124125112625					1740,625	0,972405989747223	1740,625	0,978756925973508					1740,625	0,944159391491742	1740,625	0,857214414671531					1740,625	0,652815805925435	1740,625	0,450328757756687																																			
1743,75	0,915981740383172			1743,75	0,951815836975358					1743,75	0,973045692059953	1743,75	0,979688605909145					1743,75	0,945867910981243	1743,75	0,860110990383194					1743,75	0,658496312889415	1743,75	0,457926168964887																																			
1746,875	0,915288867620241			1746,875	0,951952224709704					1746,875	0,973045313038771	1746,875	0,98014388058034					1746,875	0,946662146572618	1746,875	0,861203230306726					1746,875	0,66050143388822	1746,875	0,460425139998801																																			
1750	0,915006379867463			1750	0,951729816307171					1750	0,97290647600979	1750	0,980323854288324					1750	0,946810871365175	1750	0,86110577754702					1750	0,659271439864029	1750	0,457514895293741																																			
1753,125	0,915677536005203			1753,125	0,951933068509582					1753,125	0,973247560992694	1753,125	0,980776343675132					1753,125	0,947367177286788	1753,125	0,861663906925374					1753,125	0,659833707138515	1753,125	0,457517778644681																																			
1756,25	0,916298776209617			1756,25	0,951919413559481					1756,25	0,973526740200418	1756,25	0,981306345122526					1756,25	0,948127065493823	1756,25	0,862566258895435					1756,25	0,660438403995458	1756,25	0,457601321121641																																			
1759,375	0,915805069290732			1759,375	0,95153059119713					1759,375	0,97346416287629	1759,375	0,981440609376306					1759,375	0,948296235125022	1759,375	0,862691665282049					1759,375	0,660205382571933	1759,375	0,45661029756038																																			
1762,5	0,915496391456738			1762,5	0,951810839296926					1762,5	0,973732140509796	1762,5	0,98187872325695					1762,5	0,949181159645831	1762,5	0,863848221086025					1762,5	0,661702639904182	1762,5	0,457678575058136																																			
1765,625	0,915646141972898			1765,625	0,951784234612466					1765,625	0,973876264713475	1765,625	0,982305107961793					1765,625	0,94984179740519	1765,625	0,864779074901762					1765,625	0,663231746364371	1765,625	0,460302068234902																																			
1768,75	0,915979708565596			1768,75	0,952068840814125					1768,75	0,974061710503546	1768,75	0,982790844290566					1768,75	0,950931869541873	1768,75	0,866606786584583					1768,75	0,665972802782447	1768,75	0,463751242643728																																			
1771,875	0,915884171090042			1771,875	0,951892319912666					1771,875	0,97410539447705	1771,875	0,982941128418471					1771,875	0,951214971534688	1771,875	0,866689288114777					1771,875	0,665129408105169	1771,875	0,461878757360491																																			
1775	0,916323433794763			1775	0,951821752591435					1775	0,974073720463934	1775	0,983250824829799					1775	0,95164091009534	1775	0,867448477946042					1775	0,665810189551603	1775	0,462792166864013																																			
1778,125	0,91651597031197			1778,125	0,951788140575614					1778,125	0,974259305670012	1778,125	0,983588644258321					1778,125	0,952127857394662	1778,125	0,867923181154219					1778,125	0,66592693030936	1778,125	0,462257473104935																																			
1781,25	0,916041096071269			1781,25	0,952020787075696					1781,25	0,974595962331363	1781,25	0,984149482622917					1781,25	0,95322417725474	1781,25	0,869760164479352					1781,25	0,668638305884768	1781,25	0,465498672718482																																			
1784,375	0,915587706789311			1784,375	0,951957528000981					1784,375	0,974659043152109	1784,375	0,984419508593166					1784,375	0,953685107688707	1784,375	0,869943357580468					1784,375	0,668154573176938	1784,375	0,46397553117318																																			
1787,5	0,915039900784116			1787,5	0,951597348526545					1787,5	0,974456317148269	1787,5	0,984501049243565					1787,5	0,953495722675841	1787,5	0,868932742580446					1787,5	0,665281643047406	1787,5	0,459692975097904																																			
1790,625	0,916438935054335			1790,625	0,952109718937945					1790,625	0,974911814018227	1790,625	0,985137109912681					1790,625	0,954590393838942	1790,625	0,871888748278485					1790,625	0,670309768403821	1790,625	0,466648014623267																																			
1793,75	0,916327737594615			1793,75	0,951906339907505					1793,75	0,974882485209437	1793,75	0,985375082199449					1793,75	0,954672342987463	1793,75	0,871226541674749					1793,75	0,667525472456112	1793,75	0,461858384593175																																			
1796,875	0,916497564055099			1796,875	0,951955058862245					1796,875	0,974899540074019	1796,875	0,985655708409938					1796,875	0,955299903711626	1796,875	0,872359754686282					1796,875	0,669108633172792	1796,875	0,463448724183632																																			
1800	0,916331629724881			1800	0,952436294736398					1800	0,975223258923554	1800	0,986043858538348					1800	0,956217308346953	1800	0,874223594078127					1800	0,67218763766376	1800	0,467737231833974																																			
1803,125	0,916960347425875			1803,125	0,95260667042673					1803,125	0,975181488783099	1803,125	0,986461664952185					1803,125	0,956649996542513	1803,125	0,874695594291582					1803,125	0,672093602987052	1803,125	0,467016269385743																																			
1806,25	0,916623715344307			1806,25	0,952440009763878					1806,25	0,975234428358976	1806,25	0,986873798132669					1806,25	0,95747419772373	1806,25	0,876391941902441					1806,25	0,674634786280338	1806,25	0,470578501307277																																			
1809,375	0,916372080013996			1809,375	0,952655366128879					1809,375	0,975372122853225	1809,375	0,987344862636936					1809,375	0,958275285560757	1809,375	0,877740077283464					1809,375	0,676431487266499	1809,375	0,472411690909289																																			
1812,5	0,916200466963673			1812,5	0,952509358348173					1812,5	0,975218879581489	1812,5	0,987443911765189					1812,5	0,958322611905463	1812,5	0,877651621127404					1812,5	0,675374153606473	1812,5	0,470111324656719																																			
1815,625	0,91608411120088			1815,625	0,952677401915569					1815,625	0,975449486705011	1815,625	0,987917506819953					1815,625	0,958951542318742	1815,625	0,878283521085468					1815,625	0,675020206477693	1815,625	0,46867256884193																																			
1818,75	0,916287048994423			1818,75	0,952963352303845					1818,75	0,975579835184622	1818,75	0,98822215032247					1818,75	0,959868558640032	1818,75	0,880672162136475					1818,75	0,679528201385706	1818,75	0,475491276331244																																			
1821,875	0,916707529216715			1821,875	0,952816380286035					1821,875	0,975556411934619	1821,875	0,988425978066405					1821,875	0,960102333525585	1821,875	0,88101922266604					1821,875	0,678799693114139	1821,875	0,4734061588154																																			
1825	0,916880601769471			1825	0,952672290761962					1825	0,975523879343332	1825	0,988670740245206					1825	0,960312664916093	1825	0,881114163874998					1825	0,678385621905776	1825	0,472754393060338																																			
1828,125	0,916477711429311			1828,125	0,952817775477097					1828,125	0,975621010089307	1828,125	0,98884030802122					1828,125	0,960665116336819	1828,125	0,881607775022705					1828,125	0,67882395173033	1828,125	0,472744631786005																																			
1831,25	0,916481304119959			1831,25	0,95295099606598					1831,25	0,97569949152367	1831,25	0,989102507854706					1831,25	0,961510360572312	1831,25	0,88336979515709					1831,25	0,682257419366771	1831,25	0,477338607127036																																			
1834,375	0,916881966294376			1834,375	0,953068403662159					1834,375	0,975788047306905	1834,375	0,98944495590776					1834,375	0,962129849618512	1834,375	0,884459260679683					1834,375	0,683069243020316	1834,375	0,477899394413203																																			
1837,5	0,916921759728197			1837,5	0,953144801598593					1837,5	0,975827958274526	1837,5	0,989738375040188					1837,5	0,962571429849907	1837,5	0,884950772578053					1837,5	0,682852662769741	1837,5	0,477164952356609																																			
1840,625	0,917098418748981			1840,625	0,953106201097636					1840,625	0,97577949785323	1840,625	0,989899399969					1840,625	0,962564025805691	1840,625	0,883923454267857					1840,625	0,679385342310245	1840,625	0,47109199592783																																			
1843,75	0,917397069138617			1843,75	0,953328092981293					1843,75	0,97595847135708	1843,75	0,990204420252188					1843,75	0,963214186266822	1843,75	0,885258796706094					1843,75	0,682521031903176	1843,75	0,475206625476283																																			
1846,875	0,917187573354893			1846,875	0,95327946810056					1846,875	0,975947045169183	1846,875	0,990365480365502					1846,875	0,963520923771689	1846,875	0,885628879882349					1846,875	0,68199448120502	1846,875	0,47321511821275																																			
1850	0,91651473789509			1850	0,953171863567951					1850	0,975859997675175	1850	0,990486124925532					1850	0,963899901040246	1850	0,886519932754833					1850	0,683645041102075	1850	0,475168744304308																																			
1853,125	0,91712384346656			1853,125	0,953167782189782					1853,125	0,97592362238746	1853,125	0,990620002347314					1853,125	0,964142154791456	1853,125	0,886723256887481					1853,125	0,68336338886077	1853,125	0,474327864351457																																			
1856,25	0,917043616554289			1856,25	0,953599046114895					1856,25	0,976226533587746	1856,25	0,990926083495735					1856,25	0,965154790053856	1856,25	0,888924419794994					1856,25	0,687925079271934	1856,25	0,481449300987678																																			
1859,375	0,917384824983522			1859,375	0,953399416046701					1859,375	0,976133600200575	1859,375	0,991077354060873					1859,375	0,965328097431981	1859,375	0,889110783852598					1859,375	0,686786894907541	1859,375	0,47921212271874																																			
1862,5	0,917360369592939			1862,5	0,953720733379007					1862,5	0,976340188378118	1862,5	0,991453814011358					1862,5	0,966020334049434	1862,5	0,89035550432687					1862,5	0,688731976772697	1862,5	0,481270613693549																																			
1865,625	0,917335432293724			1865,625	0,953528774004414					1865,625	0,976206219839956	1865,625	0,991600356852516					1865,625	0,966219821605886	1865,625	0,890508517612585					1865,625	0,688908738278825	1865,625	0,480973668761256																																			
1868,75	0,917272621654188			1868,75	0,953556255278239					1868,75	0,976277257826194	1868,75	0,991736272797237					1868,75	0,966719545740033	1868,75	0,891457290881535					1868,75	0,690894444705893	1868,75	0,48337832071262																																			
1871,875	0,916877014318728			1871,875	0,953691633517969					1871,875	0,976445595466755	1871,875	0,991888003611191					1871,875	0,967069123885657	1871,875	0,891753093917614					1871,875	0,691029099069031	1871,875	0,483293732871745																																			
1875	0,917366128682947			1875	0,953334118273932					1875	0,976289580596781	1875	0,99202375523331					1875	0,967204358172598	1875	0,891692984217269					1875	0,689287994347555	1875	0,480263918506651																																			
1878,125	0,9183667208211			1878,125	0,953733804201087					1878,125	0,976461544858237	1878,125	0,99224224061992					1878,125	0,967896938486102	1878,125	0,893178850464761					1878,125	0,692592583500945	1878,125	0,485198979405804																																			
1881,25	0,918076616806971			1881,25	0,953784678291099					1881,25	0,976589495383605	1881,25	0,992510371245982					1881,25	0,968387129726672	1881,25	0,893481709448923					1881,25	0,692523241399848	1881,25	0,483355879238611																																			
1884,375	0,917604583135616			1884,375	0,953607813055499					1884,375	0,976589066917259	1884,375	0,992600950223395					1884,375	0,968624931932492	1884,375	0,89345813242931					1884,375	0,691022898769141	1884,375	0,480218293544024																																			
1887,5	0,917541364876658			1887,5	0,953580039432436					1887,5	0,976585901956657	1887,5	0,992787199974054					1887,5	0,969080190599846	1887,5	0,894444671275889					1887,5	0,692522218137148	1887,5	0,481478255757332																																			
1890,625	0,917552381756865			1890,625	0,953944745612023					1890,625	0,976879042356942	1890,625	0,993123914781214					1890,625	0,969919928253217	1890,625	0,896391788451523					1890,625	0,697144117265978	1890,625	0,48847130551075																																			
