Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Im	
1021,875	1,89486241340637	565,625	1,43360245227814	1021,875	1,61986136436462	565,625	1,26038718223572	565,625	1,10600352287292	1021,875	1,28004992008209	1021,875	0,963576138019562	565,625	0,852584898471832	565,625	0,811826765537262	1021,875	0,88208395242691	1021,875	0,699185788631439	565,625	0,669987618923187	565,625	0,569360971450806	1021,875	0,505764245986938	1021,875	0,355765640735626	565,625	0,471831977367401	1021,875	-1,22033429145813	565,625	-2,48171973228455	1021,875	-1,32562828063965	565,625	-2,56666588783264	565,625	-2,49797701835632	1021,875	-1,44481146335602	1021,875	-1,25573492050171	565,625	-2,47119975090027	565,625	-2,61536955833435	1021,875	-1,4083104133606	1021,875	-1,51885628700256	565,625	-2,70189118385315	565,625	-2,87184929847717	1021,875	-1,71630871295929	1021,875	-1,90275979042053	565,625	-3,11378192901611	
1025	1,89840090274811	568,75	1,4397805929184	1025	1,61656785011292	568,75	1,26855707168579	568,75	1,1139497756958	1025	1,25727427005768	1025	0,960984885692596	568,75	0,86063015460968	568,75	0,819545686244965	1025	0,884264290332794	1025	0,699940085411072	568,75	0,677711427211761	568,75	0,576418817043304	1025	0,506795406341553	1025	0,357548892498016	568,75	0,479889363050461	1025	-1,21814143657684	568,75	-2,44671535491943	1025	-1,31975519657135	568,75	-2,54659485816956	568,75	-2,47999358177185	1025	-1,43554186820984	1025	-1,24681687355042	568,75	-2,45461010932922	568,75	-2,59954047203064	1025	-1,39766955375671	1025	-1,5079653263092	568,75	-2,68559980392456	568,75	-2,8574116230011	1025	-1,70481967926025	1025	-1,88908684253693	568,75	-3,09826850891113	
1028,125	1,89870822429657	571,875	1,46442782878876	1028,125	1,61987161636353	571,875	1,27059328556061	571,875	1,11612284183502	1028,125	1,24104499816895	1028,125	0,959400355815887	571,875	0,86346298456192	571,875	0,821986138820648	1028,125	0,886216461658478	1028,125	0,700136482715607	571,875	0,680426418781281	571,875	0,578001260757446	1028,125	0,505992949008942	1028,125	0,355940192937851	571,875	0,481554120779037	1028,125	-1,2164580821991	571,875	-2,42367839813232	1028,125	-1,31753063201904	571,875	-2,53129458427429	571,875	-2,46622228622437	1028,125	-1,43442976474762	1028,125	-1,24331033229828	571,875	-2,44209313392639	571,875	-2,58713841438293	1028,125	-1,39303028583527	1028,125	-1,50412786006927	571,875	-2,67246627807617	571,875	-2,84520077705383	1028,125	-1,70139384269714	1028,125	-1,88496935367584	571,875	-3,08378529548645	
1031,25	1,89707565307617	575	1,46650993824005	1031,25	1,62205052375793	575	1,26079022884369	575	1,10766184329987	1031,25	1,22214496135712	1031,25	0,95504105091095	575	0,854913413524628	575	0,811829686164856	1031,25	0,884226739406586	1031,25	0,6970055103302	575	0,669263958930969	575	0,563963711261749	1031,25	0,501252412796021	1031,25	0,350190162658691	575	0,464302241802216	1031,25	-1,21210730075836	575	-2,41384148597717	1031,25	-1,3184632062912	575	-2,51967334747314	575	-2,45385527610779	1031,25	-1,43747770786285	1031,25	-1,24205255508423	575	-2,42842173576355	575	-2,57342123985291	1031,25	-1,39178609848022	1031,25	-1,50283133983612	575	-2,6579213142395	575	-2,82978868484497	1031,25	-1,69997572898865	1031,25	-1,88316178321838	575	-3,0654878616333	
1034,375	1,89553010463715	578,125	1,46479141712189	1034,375	1,6193962097168	578,125	1,27729308605194	578,125	1,12316131591797	1034,375	1,19753277301788	1034,375	0,951474130153656	578,125	0,868722975254059	578,125	0,826688647270203	1034,375	0,885116577148438	1034,375	0,697306394577026	578,125	0,684335827827454	578,125	0,578671932220459	1034,375	0,501604616641998	1034,375	0,351704180240631	578,125	0,480909317731857	1034,375	-1,20986568927765	578,125	-2,4032518863678	1034,375	-1,31459927558899	578,125	-2,50237679481506	578,125	-2,43904495239258	1034,375	-1,42030167579651	1034,375	-1,23222315311432	578,125	-2,41601753234863	578,125	-2,56194925308228	1034,375	-1,38379466533661	1034,375	-1,49417722225189	578,125	-2,64749383926392	578,125	-2,82104706764221	1034,375	-1,6905472278595	1034,375	-1,87261378765106	578,125	-3,05732774734497	
1037,5	1,90144550800323	581,25	1,46839261054993	1037,5	1,61957967281342	581,25	1,26478207111359	581,25	1,11057615280151	1037,5	1,17726457118988	1037,5	0,950133800506592	581,25	0,855804026126862	581,25	0,81156462430954	1037,5	0,887527763843536	1037,5	0,699131488800049	581,25	0,667400538921356	581,25	0,55823689699173	1037,5	0,502592146396637	1037,5	0,353510528802872	581,25	0,456362575292587	1037,5	-1,20648729801178	581,25	-2,38015413284302	1037,5	-1,31066405773163	581,25	-2,49483585357666	581,25	-2,43080401420593	1037,5	-1,40382063388824	1037,5	-1,22428596019745	581,25	-2,40581440925598	581,25	-2,55100703239441	1037,5	-1,37754356861115	1037,5	-1,48800337314606	581,25	-2,63578367233276	581,25	-2,80852270126343	1037,5	-1,68393981456757	1037,5	-1,86552023887634	581,25	-3,04105520248413	
1040,625	1,8984797000885	584,375	1,45874691009521	1040,625	1,61788392066956	584,375	1,25565969944	584,375	1,1028881072998	1040,625	1,15162110328674	1040,625	0,945234656333923	584,375	0,849039316177368	584,375	0,803512811660767	1040,625	0,88574206829071	1040,625	0,697180211544037	584,375	0,659193813800812	584,375	0,547959208488464	1040,625	0,499221742153168	1040,625	0,349587738513947	584,375	0,44493967294693	1040,625	-1,20958125591278	584,375	-2,37323760986328	1040,625	-1,30924963951111	584,375	-2,4767005443573	584,375	-2,4131817817688	1040,625	-1,38782739639282	1040,625	-1,21573066711426	584,375	-2,38816571235657	584,375	-2,53202986717224	1040,625	-1,3715752363205	1040,625	-1,4813836812973	584,375	-2,61677694320679	584,375	-2,78755283355713	1040,625	-1,67702484130859	1040,625	-1,85733032226563	584,375	-3,01567268371582	
1043,75	1,89896070957184	587,5	1,46567261219025	1043,75	1,6205792427063	587,5	1,25619411468506	587,5	1,10282981395721	1043,75	1,13762104511261	1043,75	0,945110201835632	587,5	0,848842203617096	587,5	0,802475392818451	1043,75	0,888547718524933	1043,75	0,699279367923737	587,5	0,6576828956604	587,5	0,545541048049927	1043,75	0,500651776790619	1043,75	0,35082083940506	587,5	0,441702097654343	1043,75	-1,20685350894928	587,5	-2,36550140380859	1043,75	-1,30720734596252	587,5	-2,465496301651	587,5	-2,40281343460083	1043,75	-1,36821973323822	1043,75	-1,20910787582397	587,5	-2,37848615646362	587,5	-2,52259755134583	1043,75	-1,36819756031036	1043,75	-1,47764015197754	587,5	-2,60674738883972	587,5	-2,77847623825073	1043,75	-1,67311131954193	1043,75	-1,85363519191742	587,5	-3,005366563797	
1046,875	1,89937496185303	590,625	1,46625542640686	1046,875	1,62207758426666	590,625	1,26199316978455	590,625	1,10844552516937	1046,875	1,1247546672821	1046,875	0,946036696434021	590,625	0,854318559169769	590,625	0,808293282985687	1046,875	0,89103901386261	1046,875	0,702479541301727	590,625	0,66401070356369	590,625	0,550384998321533	1046,875	0,503251016139984	1046,875	0,353371649980545	590,625	0,448026806116104	1046,875	-1,20560669898987	590,625	-2,34758591651917	1046,875	-1,30455529689789	590,625	-2,44738912582397	590,625	-2,38543081283569	1046,875	-1,34140872955322	1046,875	-1,19986426830292	590,625	-2,36195039749146	590,625	-2,50600838661194	1046,875	-1,36286556720734	1046,875	-1,47289490699768	590,625	-2,58978295326233	590,625	-2,76202416419983	1046,875	-1,66833961009979	1046,875	-1,84867560863495	590,625	-2,98674559593201	
1050	1,90135359764099	593,75	1,46964621543884	1050	1,61688530445099	593,75	1,26140463352203	593,75	1,10813677310944	1050	1,10143518447876	1050	0,940171241760254	593,75	0,854452788829803	593,75	0,80714362859726	1050	0,886967122554779	1050	0,697625041007996	593,75	0,664171576499939	593,75	0,548247158527374	1050	0,494906663894653	1050	0,346797198057175	593,75	0,445858180522919	1050	-1,20913183689117	593,75	-2,33210587501526	1050	-1,30447578430176	593,75	-2,42829155921936	593,75	-2,36760663986206	1050	-1,30933213233948	1050	-1,18657922744751	593,75	-2,34440326690674	593,75	-2,4886429309845	1050	-1,35522544384003	1050	-1,46330320835114	593,75	-2,57183480262756	593,75	-2,74445700645447	1050	-1,6580730676651	1050	-1,83649551868439	593,75	-2,96653819084167	
1053,125	1,90264415740967	596,875	1,47145426273346	1053,125	1,61699688434601	596,875	1,26155054569244	596,875	1,10771775245667	1053,125	1,08751249313354	1053,125	0,937346637248993	596,875	0,853393614292145	596,875	0,804927289485931	1053,125	0,88542103767395	1053,125	0,694394946098328	596,875	0,6613729596138	596,875	0,543444871902466	1053,125	0,490250170230865	1053,125	0,341548800468445	596,875	0,440590590238571	1053,125	-1,2019362449646	596,875	-2,32037591934204	1053,125	-1,30902981758118	596,875	-2,4228527545929	596,875	-2,36204195022583	1053,125	-1,28404307365417	1053,125	-1,18006157875061	596,875	-2,3392698764801	596,875	-2,48380446434021	1053,125	-1,35429251194	1053,125	-1,46117699146271	596,875	-2,56739568710327	596,875	-2,73979210853577	1053,125	-1,65454936027527	1053,125	-1,83209311962128	596,875	-2,96117091178894	
1056,25	1,9024316072464	600	1,46874666213989	1056,25	1,61335825920105	600	1,25417828559875	600	1,10128533840179	1056,25	1,08627200126648	1056,25	0,939884901046753	600	0,848485291004181	600	0,798489153385162	1056,25	0,88553911447525	1056,25	0,695791244506836	600	0,654845595359802	600	0,53457099199295	1056,25	0,491514921188354	1056,25	0,343419879674912	600	0,432451277971268	1056,25	-1,21106040477753	600	-2,30978083610535	1056,25	-1,30487525463104	600	-2,39925289154053	600	-2,33881497383118	1056,25	-1,24622297286987	1056,25	-1,16639959812164	600	-2,31675791740417	600	-2,45906138420105	1056,25	-1,34589171409607	1056,25	-1,4512574672699	600	-2,54165530204773	600	-2,71255469322205	1056,25	-1,64396035671234	1056,25	-1,82139945030212	600	-2,92976903915405	
1059,375	1,90053689479828	603,125	1,45905947685242	1059,375	1,61658871173859	603,125	1,25941801071167	603,125	1,10591804981232	1059,375	1,08690536022186	1059,375	0,94173800945282	603,125	0,851431310176849	603,125	0,801441490650177	1059,375	0,886299252510071	1059,375	0,696668803691864	603,125	0,657582879066467	603,125	0,536016285419464	1059,375	0,491619497537613	1059,375	0,342383086681366	603,125	0,435291051864624	1059,375	-1,20749747753143	603,125	-2,2929003238678	1059,375	-1,30641794204712	603,125	-2,39052677154541	603,125	-2,33116555213928	1059,375	-1,22513067722321	1059,375	-1,16202580928802	603,125	-2,30996561050415	603,125	-2,45274329185486	1059,375	-1,34499788284302	1059,375	-1,45066928863525	603,125	-2,53620886802673	603,125	-2,70829510688782	1059,375	-1,6435341835022	1059,375	-1,82148826122284	603,125	-2,92573118209839	
1062,5	1,89225029945374	606,25	1,47273898124695	1062,5	1,61430597305298	606,25	1,25970470905304	606,25	1,10614669322968	1062,5	1,09107792377472	1062,5	0,941598236560822	606,25	0,852315545082092	606,25	0,801703572273254	1062,5	0,885026395320892	1062,5	0,693744838237762	606,25	0,657955825328827	606,25	0,533383905887604	1062,5	0,488856017589569	1062,5	0,339518010616302	606,25	0,434628218412399	1062,5	-1,20368647575378	606,25	-2,29069852828979	1062,5	-1,30724382400513	606,25	-2,37154483795166	606,25	-2,31288170814514	1062,5	-1,19871950149536	1062,5	-1,15401363372803	606,25	-2,29174160957336	606,25	-2,43375730514526	1062,5	-1,34133756160736	1062,5	-1,44661498069763	606,25	-2,51665329933167	606,25	-2,68698668479919	1062,5	-1,63895165920258	1062,5	-1,81549441814423	606,25	-2,90170979499817	
1065,625	1,89703965187073	609,375	1,45987069606781	1065,625	1,60738670825958	609,375	1,25883150100708	609,375	1,1045081615448	1065,625	1,09703278541565	1065,625	0,941533923149109	609,375	0,849341869354248	609,375	0,797939538955688	1065,625	0,882101237773895	1065,625	0,692312359809875	609,375	0,652989506721497	609,375	0,524941921234131	1065,625	0,485171884298325	1065,625	0,338721454143524	609,375	0,425956398248672	1065,625	-1,20688593387604	609,375	-2,26412153244019	1065,625	-1,30665254592896	609,375	-2,36751818656921	609,375	-2,30888175964355	1065,625	-1,16268157958984	1065,625	-1,13938879966736	609,375	-2,28758311271667	609,375	-2,4303925037384	1065,625	-1,32985782623291	1065,625	-1,43444406986237	609,375	-2,51299095153809	609,375	-2,6840193271637	1065,625	-1,62537837028503	1065,625	-1,80101954936981	609,375	-2,89897203445435	
1068,75	1,89538908004761	612,5	1,46366620063782	1068,75	1,61055147647858	612,5	1,25744032859802	612,5	1,10372233390808	1068,75	1,1118597984314	1068,75	0,949734687805176	612,5	0,848519146442413	612,5	0,79623943567276	1068,75	0,88800036907196	1068,75	0,698847830295563	612,5	0,651372313499451	612,5	0,520918607711792	1068,75	0,492645144462585	1068,75	0,345796555280685	612,5	0,423081040382385	1068,75	-1,20484721660614	612,5	-2,26140666007996	1068,75	-1,30341792106628	612,5	-2,35141444206238	612,5	-2,29376721382141	1068,75	-1,14681732654572	1068,75	-1,13450801372528	612,5	-2,27254986763	612,5	-2,41512322425842	1068,75	-1,32738494873047	1068,75	-1,43257820606232	612,5	-2,49804592132568	612,5	-2,666668176651	1068,75	-1,62429463863373	1068,75	-1,80138063430786	612,5	-2,88168954849243	
1071,875	1,89859473705292	615,625	1,46400654315948	1071,875	1,60903036594391	615,625	1,25176596641541	615,625	1,09890031814575	1071,875	1,11972546577454	1071,875	0,952749848365784	615,625	0,844575583934784	615,625	0,791738271713257	1071,875	0,887937724590302	1071,875	0,69864809513092	615,625	0,646849155426025	615,625	0,515007734298706	1071,875	0,492937862873077	1071,875	0,345138162374496	615,625	0,418231725692749	1071,875	-1,21507167816162	615,625	-2,25800657272339	1071,875	-1,3042403459549	615,625	-2,33262419700623	615,625	-2,27599859237671	1071,875	-1,12401235103607	1071,875	-1,12624597549438	615,625	-2,2545371055603	615,625	-2,39598202705383	1071,875	-1,32195901870728	1071,875	-1,42533469200134	615,625	-2,47789216041565	615,625	-2,64341902732849	1071,875	-1,61628305912018	1071,875	-1,79224824905396	615,625	-2,85737109184265	
1075	1,89449083805084	618,75	1,46293187141418	1075	1,60836255550385	618,75	1,25484669208527	618,75	1,10141706466675	1075	1,12779545783997	1075	0,953251659870148	618,75	0,846417009830475	618,75	0,792697072029114	1075	0,886748373508453	1075	0,697320342063904	618,75	0,647784173488617	618,75	0,513715207576752	1075	0,48959493637085	1075	0,342309474945068	618,75	0,416718333959579	1075	-1,21752226352692	618,75	-2,23376750946045	1075	-1,30957686901093	618,75	-2,32460737228394	618,75	-2,26847243309021	1075	-1,10694825649261	1075	-1,12113106250763	618,75	-2,24732708930969	618,75	-2,38909101486206	1075	-1,31778883934021	1075	-1,42231476306915	618,75	-2,47083401679993	618,75	-2,63491344451904	1075	-1,61054015159607	1075	-1,78804349899292	618,75	-2,84993743896484	
1078,125	1,89195787906647	621,875	1,47403407096863	1078,125	1,6010754108429	621,875	1,25870454311371	621,875	1,1040848493576	1078,125	1,13448190689087	1078,125	0,951047301292419	621,875	0,847936511039734	621,875	0,793432235717773	1078,125	0,881285130977631	1078,125	0,691185355186462	621,875	0,646844089031219	621,875	0,511278748512268	1078,125	0,482960551977158	1078,125	0,333702325820923	621,875	0,412994027137756	1078,125	-1,21074080467224	621,875	-2,22292470932007	1078,125	-1,31626725196838	621,875	-2,31862807273865	621,875	-2,26332187652588	1078,125	-1,09128868579865	1078,125	-1,1146981716156	621,875	-2,24239587783813	621,875	-2,38473057746887	1078,125	-1,31372582912445	1078,125	-1,41545414924622	621,875	-2,46688055992126	621,875	-2,62924671173096	1078,125	-1,60626232624054	1078,125	-1,7820543050766	621,875	-2,84603881835938	
1081,25	1,88798773288727	625	1,46298909187317	1081,25	1,5875084400177	625	1,26410925388336	625	1,10905432701111	1081,25	1,15528190135956	1081,25	0,959968209266663	625	0,853375792503357	625	0,799036741256714	1081,25	0,886193633079529	1081,25	0,697356522083282	625	0,652267277240753	625	0,517519354820251	1081,25	0,490316271781921	1081,25	0,344745069742203	625	0,419202148914337	1081,25	-1,21546316146851	625	-2,20504689216614	1081,25	-1,30950033664703	625	-2,30107188224792	625	-2,24668669700623	1081,25	-1,06998217105865	1081,25	-1,10024845600128	625	-2,22705054283142	625	-2,36880373954773	1081,25	-1,29778611660004	1081,25	-1,40057241916656	625	-2,45190024375916	625	-2,61178517341614	1081,25	-1,58793497085571	1081,25	-1,76295161247253	625	-2,82898712158203	
1084,375	1,8872013092041	628,125	1,46507298946381	1084,375	1,58758914470673	628,125	1,25610315799713	628,125	1,10124373435974	1084,375	1,16194844245911	1084,375	0,960369884967804	628,125	0,846488475799561	628,125	0,791034817695618	1084,375	0,885604739189148	1084,375	0,695101797580719	628,125	0,644458770751953	628,125	0,509855449199677	1084,375	0,48616173863411	1084,375	0,339646458625793	628,125	0,410393983125687	1084,375	-1,21464049816132	628,125	-2,20305275917053	1084,375	-1,31464338302612	628,125	-2,28284001350403	628,125	-2,22850584983826	1084,375	-1,06072354316711	1084,375	-1,09815979003906	628,125	-2,20856046676636	628,125	-2,34909558296204	1084,375	-1,29790556430817	1084,375	-1,40093505382538	628,125	-2,43068933486938	628,125	-2,58760762214661	1084,375	-1,58788704872131	1084,375	-1,76239311695099	628,125	-2,80312705039978	
1087,5	1,88574755191803	631,25	1,46236991882324	1087,5	1,58182728290558	631,25	1,2637106180191	631,25	1,1087554693222	1087,5	1,17302441596985	1087,5	0,962516129016876	631,25	0,85401713848114	631,25	0,799344062805176	1087,5	0,885246217250824	1087,5	0,694434106349945	631,25	0,653126537799835	631,25	0,51973557472229	1087,5	0,485353350639343	1087,5	0,338084608316422	631,25	0,420685231685638	1087,5	-1,23088228702545	631,25	-2,18788814544678	1087,5	-1,31843781471252	631,25	-2,26167893409729	631,25	-2,20946598052979	1087,5	-1,05043959617615	1087,5	-1,09245777130127	631,25	-2,19138336181641	631,25	-2,33162474632263	1087,5	-1,29354095458984	1087,5	-1,39749944210052	631,25	-2,41365456581116	631,25	-2,56970906257629	1087,5	-1,5829735994339	1087,5	-1,75716006755829	631,25	-2,78468680381775	
1090,625	1,88167810440063	634,375	1,46580588817596	1090,625	1,5784215927124	634,375	1,26163601875305	634,375	1,10648918151855	1090,625	1,18345558643341	1090,625	0,96636974811554	634,375	0,852213859558105	634,375	0,796275675296783	1090,625	0,88606071472168	1090,625	0,696944892406464	634,375	0,650269031524658	634,375	0,516355037689209	1090,625	0,486824482679367	1090,625	0,338637411594391	634,375	0,416263282299042	1090,625	-1,23474967479706	634,375	-2,17481756210327	1090,625	-1,32019901275635	634,375	-2,24884557723999	634,375	-2,19722628593445	1090,625	-1,04217612743378	1090,625	-1,0878838300705	634,375	-2,17931771278381	634,375	-2,31932330131531	1090,625	-1,2892724275589	1090,625	-1,39507746696472	634,375	-2,4007568359375	634,375	-2,55637907981873	1090,625	-1,57992601394653	1090,625	-1,7532479763031	634,375	-2,77048993110657	
1093,75	1,87853944301605	637,5	1,46717345714569	1093,75	1,56759250164032	637,5	1,25864160060883	637,5	1,10282957553864	1093,75	1,19140553474426	1093,75	0,966613948345184	637,5	0,848238587379456	637,5	0,790850877761841	1093,75	0,884858250617981	1093,75	0,694660067558289	637,5	0,644176125526428	637,5	0,509704232215881	1093,75	0,484583556652069	1093,75	0,336552172899246	637,5	0,407007336616516	1093,75	-1,2432599067688	637,5	-2,15510678291321	1093,75	-1,32757842540741	637,5	-2,24139857292175	637,5	-2,18952488899231	1093,75	-1,03187608718872	1093,75	-1,08164584636688	637,5	-2,17094922065735	637,5	-2,31140303611755	1093,75	-1,28401386737823	1093,75	-1,39011645317078	637,5	-2,39169383049011	637,5	-2,54644703865051	1093,75	-1,57516372203827	1093,75	-1,74682438373566	637,5	-2,75977396965027	
1096,875	1,86916100978851	640,625	1,4703129529953	1096,875	1,55505478382111	640,625	1,2666472196579	640,625	1,1089254617691	1096,875	1,20135319232941	1096,875	0,970232307910919	640,625	0,852549850940704	640,625	0,794751107692719	1096,875	0,886913537979126	1096,875	0,695794343948364	640,625	0,647075474262238	640,625	0,512079358100891	1096,875	0,485653102397919	1096,875	0,338590711355209	640,625	0,407475352287292	1096,875	-1,24177706241608	640,625	-2,14924716949463	1096,875	-1,32700276374817	640,625	-2,23832774162292	640,625	-2,18722915649414	1096,875	-1,02304458618164	1096,875	-1,0727516412735	640,625	-2,16900038719177	640,625	-2,31072020530701	1096,875	-1,27497899532318	1096,875	-1,37945663928986	640,625	-2,39174151420593	640,625	-2,54677438735962	1096,875	-1,56461977958679	1096,875	-1,7360372543335	640,625	-2,7613537311554	
